Machine,Type,Machine ID,Timestamp,machine_id,force_applied,cycle_time,temperature,vibration_level,cycle_count,oil_pressure,die_alignment,sheet_thickness,power_consumption,noise_level,lubrication_flow_rate
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:40:10.038496+00:00,stamping_press_001,3840.3,15.2,40.0,0.85,225.0,1.3,aligned,4.9,16.4,29.4,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:40:10.233417+00:00,stamping_press_001,3624.9,7.5,22.7,0.5,260.0,3.3,aligned,1.5,15.5,36.3,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:42:54.803332+00:00,stamping_press_001,3543.2,15.2,99.8,0.79,1915.0,2.8,aligned,2.3,10.9,58.4,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:42:57.095364+00:00,stamping_press_001,4517.4,15.5,57.4,0.08,1243.0,4.9,aligned,1.3,1.3,53.8,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:42:57.533606+00:00,stamping_press_001,539.9,15.8,36.6,0.13,1319.0,0.6,aligned,1.2,5.9,85.8,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:43:38.519404+00:00,stamping_press_001,1441.2,13.8,43.2,0.66,586.0,0.3,aligned,3.6,19.2,88.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:44:20.328449+00:00,stamping_press_001,2281.3,7.2,50.7,0.17,385.0,2.9,aligned,0.4,18.1,12.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:44:21.701077+00:00,stamping_press_001,3263.5,18.9,19.5,0.26,537.0,3.5,aligned,0.9,3.2,36.5,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:44:22.432137+00:00,stamping_press_001,2410.0,6.1,78.3,0.64,567.0,3.5,aligned,3.8,18.1,89.5,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:45:44.830375+00:00,stamping_press_001,3927.7,7.5,34.9,0.97,722.0,4.2,aligned,2.4,15.1,2.4,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:46:26.457153+00:00,stamping_press_001,247.4,8.4,59.3,0.71,1497.0,3.1,aligned,3.3,11.6,24.4,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:46:26.518821+00:00,stamping_press_001,165.6,12.2,69.3,0.49,502.0,0.1,aligned,3.1,3.4,70.1,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:47:08.703252+00:00,stamping_press_001,966.0,19.1,3.9,0.79,1204.0,3.6,aligned,1.5,7.0,79.1,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:47:09.008978+00:00,stamping_press_001,733.0,17.5,77.2,0.65,284.0,4.0,aligned,0.5,10.2,63.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:48:32.121754+00:00,stamping_press_001,359.9,15.3,1.1,0.94,1874.0,3.3,aligned,2.8,4.4,57.7,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:48:32.509308+00:00,stamping_press_001,1681.7,0.6,73.1,0.23,206.0,3.7,aligned,4.1,14.9,81.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:48:33.213969+00:00,stamping_press_001,3334.2,18.9,27.9,0.89,1068.0,1.6,aligned,4.0,10.1,31.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:49:16.575143+00:00,stamping_press_001,4013.6,16.2,11.8,0.14,1574.0,4.7,aligned,4.2,12.3,63.8,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:49:57.738960+00:00,stamping_press_001,149.7,15.7,20.1,0.96,1598.0,1.1,aligned,4.5,13.5,52.9,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:49:58.525232+00:00,stamping_press_001,378.7,6.8,47.9,0.85,1111.0,1.1,aligned,0.8,1.6,1.0,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:50:41.108029+00:00,stamping_press_001,1017.1,16.5,79.7,0.3,691.0,3.3,aligned,2.7,17.4,57.5,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:50:41.321069+00:00,stamping_press_001,394.1,13.9,43.1,0.42,1519.0,4.1,aligned,4.6,1.9,45.1,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:50:41.971398+00:00,stamping_press_001,2514.9,3.8,12.5,0.16,476.0,0.3,aligned,1.0,16.5,97.0,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:51:21.276872+00:00,stamping_press_001,1624.8,11.5,5.7,0.09,1441.0,3.3,aligned,2.6,9.1,93.4,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:51:23.052960+00:00,stamping_press_001,525.7,13.1,18.0,0.15,823.0,4.8,aligned,0.4,9.1,43.2,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:52:03.734019+00:00,stamping_press_001,3430.2,10.4,97.0,0.48,458.0,3.4,aligned,2.7,11.1,13.2,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:52:05.140214+00:00,stamping_press_001,1722.0,13.5,66.9,0.83,1490.0,4.1,aligned,4.0,3.3,21.4,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:52:44.713558+00:00,stamping_press_001,2160.6,9.4,49.9,0.99,206.0,2.1,aligned,2.6,13.0,90.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:53:27.956322+00:00,stamping_press_001,2626.2,17.0,99.0,0.77,1327.0,2.7,aligned,4.8,12.1,23.1,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:53:28.240766+00:00,stamping_press_001,2444.7,20.0,93.0,0.51,1739.0,3.1,aligned,3.4,10.0,12.3,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:54:07.589048+00:00,stamping_press_001,3966.0,13.5,69.6,0.24,1399.0,4.3,aligned,0.6,7.4,48.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:54:07.705869+00:00,stamping_press_001,2399.6,20.0,66.7,0.02,1756.0,1.2,aligned,2.9,5.8,93.0,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:54:52.807223+00:00,stamping_press_001,2217.1,13.9,37.9,0.7,1612.0,2.2,aligned,2.1,4.4,65.8,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:54:53.283307+00:00,stamping_press_001,4367.1,9.9,15.6,0.2,34.0,4.0,aligned,3.5,4.2,66.7,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:55:34.945253+00:00,stamping_press_001,2350.6,9.8,40.8,0.77,1214.0,2.8,aligned,3.6,10.3,41.7,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:55:35.088544+00:00,stamping_press_001,677.7,9.3,4.2,0.79,97.0,3.9,aligned,1.1,6.7,65.3,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:56:14.627142+00:00,stamping_press_001,669.1,9.5,65.4,0.06,1073.0,0.5,aligned,4.9,3.6,80.0,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:56:15.129896+00:00,stamping_press_001,37.5,7.1,61.5,0.67,57.0,2.5,aligned,2.2,16.1,91.3,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:56:57.828147+00:00,stamping_press_001,3994.3,8.6,74.5,0.66,1122.0,2.0,aligned,0.9,11.6,81.9,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:56:58.555587+00:00,stamping_press_001,3765.7,2.6,68.8,0.18,1051.0,1.6,aligned,1.8,0.7,25.9,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:56:59.572595+00:00,stamping_press_001,1272.9,8.0,4.8,0.04,396.0,1.5,aligned,4.1,10.5,12.7,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:57:42.364777+00:00,stamping_press_001,3483.5,2.8,10.1,0.97,1426.0,0.3,aligned,1.1,15.7,12.2,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:58:19.689541+00:00,stamping_press_001,2970.3,17.3,6.0,0.38,210.0,0.3,aligned,3.1,0.3,99.0,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:58:21.598022+00:00,stamping_press_001,2667.4,19.2,48.7,0.76,1953.0,0.7,aligned,0.9,17.9,47.7,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:59:03.192056+00:00,stamping_press_001,2260.2,18.0,86.8,0.84,1167.0,2.7,aligned,1.1,10.3,40.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:59:05.360690+00:00,stamping_press_001,261.6,6.0,1.3,0.31,764.0,2.4,aligned,2.4,14.2,88.2,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:59:05.525583+00:00,stamping_press_001,1006.7,7.3,9.5,0.11,520.0,1.6,aligned,1.0,18.2,22.7,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:59:47.418836+00:00,stamping_press_001,3062.6,12.0,87.7,0.95,432.0,1.6,aligned,4.6,0.1,66.2,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 19:59:47.880692+00:00,stamping_press_001,2591.3,17.1,70.3,0.42,412.0,0.4,aligned,4.6,2.9,74.7,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:00:28.505644+00:00,stamping_press_001,534.8,3.0,89.6,0.68,1755.0,1.2,aligned,4.4,8.6,59.9,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:00:29.657034+00:00,stamping_press_001,37.8,5.9,79.2,0.36,1657.0,4.3,aligned,0.5,0.4,42.0,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:01:07.799408+00:00,stamping_press_001,2998.2,6.7,7.7,0.45,665.0,0.8,aligned,0.7,10.2,59.3,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:01:11.823082+00:00,stamping_press_001,2888.4,0.8,34.5,0.73,1049.0,4.5,aligned,2.7,5.2,72.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:01:49.797765+00:00,stamping_press_001,2436.8,8.3,60.8,0.16,1243.0,3.3,aligned,4.0,4.9,16.0,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:01:51.652273+00:00,stamping_press_001,3776.4,0.5,28.0,0.75,583.0,4.5,aligned,1.7,16.7,71.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:02:34.378140+00:00,stamping_press_001,3139.7,10.4,26.5,0.46,1946.0,2.2,aligned,1.0,3.2,45.5,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:02:36.031847+00:00,stamping_press_001,912.7,11.1,84.9,0.23,780.0,3.8,aligned,3.6,16.3,25.2,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:03:15.877443+00:00,stamping_press_001,4806.9,18.6,79.0,0.83,1285.0,3.2,aligned,1.4,10.2,7.7,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:03:17.799241+00:00,stamping_press_001,2586.4,13.5,75.8,0.57,1250.0,1.3,aligned,3.2,7.7,41.7,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:03:18.739414+00:00,stamping_press_001,3791.6,0.7,88.1,0.5,976.0,1.4,aligned,1.8,6.6,44.4,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:14:26.538877+00:00,stamping_press_001,4291.1,7.0,35.8,0.14,220.0,0.3,aligned,4.0,7.8,94.1,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:14:30.029077+00:00,stamping_press_001,3109.6,20.0,92.0,0.37,1200.0,2.8,aligned,2.2,13.0,56.8,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:15:11.920147+00:00,stamping_press_001,4986.4,18.4,87.0,0.73,1264.0,1.2,aligned,4.7,12.9,7.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:15:12.608062+00:00,stamping_press_001,3148.1,1.4,46.4,0.12,1296.0,2.6,aligned,2.8,16.9,6.2,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:16:34.149488+00:00,stamping_press_001,4832.2,9.2,43.2,0.49,1974.0,3.1,aligned,3.2,13.1,9.5,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:16:34.732557+00:00,stamping_press_001,4556.5,2.2,80.1,0.02,1141.0,1.0,aligned,2.4,8.5,96.5,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:16:36.349635+00:00,stamping_press_001,1034.6,18.6,44.0,0.95,1385.0,1.7,aligned,0.7,19.3,99.2,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:17:17.659758+00:00,stamping_press_001,2191.0,1.0,25.6,0.08,122.0,4.4,aligned,2.7,10.1,7.8,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:17:56.688877+00:00,stamping_press_001,1145.1,7.7,51.9,0.33,862.0,2.2,aligned,4.1,14.0,49.0,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:17:59.571492+00:00,stamping_press_001,4502.6,1.3,97.1,0.13,1637.0,2.4,aligned,0.0,17.4,98.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:18:41.005862+00:00,stamping_press_001,1459.7,18.2,35.2,0.5,1059.0,1.9,aligned,0.7,7.0,58.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:18:42.405783+00:00,stamping_press_001,3443.5,12.8,62.2,0.31,1415.0,2.7,aligned,2.7,14.5,41.4,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:19:22.009816+00:00,stamping_press_001,4855.2,11.1,20.7,0.78,1462.0,3.1,aligned,3.6,1.2,56.1,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:19:22.733186+00:00,stamping_press_001,3634.1,9.7,70.0,0.05,1405.0,3.8,aligned,0.4,13.2,79.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:19:23.149779+00:00,stamping_press_001,2447.4,3.0,55.0,0.67,118.0,0.4,aligned,0.7,16.9,45.0,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:20:04.590357+00:00,stamping_press_001,479.4,6.9,91.4,0.14,1968.0,2.3,aligned,0.2,15.6,36.8,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:20:45.501432+00:00,stamping_press_001,2644.1,17.3,87.0,0.63,25.0,4.2,aligned,2.5,19.7,30.6,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:20:56.440387+00:00,stamping_press_001,3727.1,19.1,74.4,0.91,1403.0,2.1,aligned,2.0,2.0,76.1,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:21:26.901996+00:00,stamping_press_001,2064.3,15.1,68.3,0.38,1615.0,2.3,aligned,1.1,16.6,79.6,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:21:54.899023+00:00,stamping_press_001,234.9,0.1,50.9,0.94,184.0,2.6,aligned,1.1,1.4,58.3,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:22:13.198291+00:00,stamping_press_001,3881.1,10.9,30.8,0.15,749.0,0.4,aligned,0.2,17.8,30.6,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:23:26.953470+00:00,stamping_press_001,929.7,13.9,17.8,0.67,1528.0,1.5,aligned,4.7,16.2,96.2,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:23:42.968012+00:00,stamping_press_001,1505.4,5.4,47.2,0.45,731.0,2.8,aligned,2.0,16.6,1.2,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:23:48.441467+00:00,stamping_press_001,4414.4,18.3,17.2,0.01,1347.0,2.4,aligned,4.6,1.6,45.5,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:23:58.324209+00:00,stamping_press_001,27.0,5.8,90.3,0.78,668.0,1.3,aligned,4.4,7.4,27.2,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:24:01.206063+00:00,stamping_press_001,1964.6,11.7,45.6,0.29,117.0,0.7,aligned,1.5,6.0,60.9,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:24:16.287959+00:00,stamping_press_001,3063.2,6.1,33.3,1.0,355.0,1.0,aligned,4.4,1.3,51.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:24:59.407641+00:00,stamping_press_001,1319.7,3.5,93.9,0.7,1486.0,2.2,aligned,4.3,4.2,27.2,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:25:00.951916+00:00,stamping_press_001,3068.1,3.5,26.5,0.81,609.0,2.1,aligned,1.2,18.3,76.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:25:24.944081+00:00,stamping_press_001,3490.6,16.1,72.5,0.65,436.0,2.0,aligned,0.9,2.4,10.0,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:25:50.189074+00:00,stamping_press_001,2195.8,0.8,2.5,0.32,735.0,1.4,aligned,0.9,8.1,56.5,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:25:50.445039+00:00,stamping_press_001,324.8,18.4,93.2,0.51,978.0,2.4,aligned,1.9,7.2,69.0,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:26:01.011260+00:00,stamping_press_001,1789.0,5.9,23.1,0.96,242.0,2.4,aligned,0.6,5.6,47.5,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:26:07.939193+00:00,stamping_press_001,2735.8,11.5,5.9,0.14,371.0,2.6,aligned,0.3,10.2,56.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:26:08.058213+00:00,stamping_press_001,4990.5,0.1,70.8,0.27,1323.0,0.2,aligned,4.6,7.7,54.8,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:26:50.788679+00:00,stamping_press_001,3476.3,4.1,89.0,0.16,777.0,1.5,aligned,1.4,5.2,26.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:27:31.963663+00:00,stamping_press_001,3016.2,15.1,57.9,0.76,1596.0,0.2,aligned,0.6,2.7,54.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:28:16.867734+00:00,stamping_press_001,3355.3,18.5,43.8,0.68,415.0,2.2,aligned,0.2,10.6,99.6,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:28:57.099562+00:00,stamping_press_001,4124.9,3.7,33.0,0.04,419.0,5.0,aligned,4.8,18.5,79.6,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:28:58.046599+00:00,stamping_press_001,2575.5,8.2,70.7,0.57,1734.0,1.9,aligned,2.2,9.8,0.9,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:28:58.648125+00:00,stamping_press_001,4476.0,15.8,87.3,0.62,1516.0,4.9,aligned,3.5,4.8,41.7,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:29:36.658830+00:00,stamping_press_001,2351.5,11.4,96.6,0.56,1716.0,1.3,aligned,0.2,13.7,91.4,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:30:09.135078+00:00,stamping_press_001,2272.0,9.2,18.4,0.37,291.0,3.4,aligned,0.2,7.0,22.6,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:30:09.512189+00:00,stamping_press_001,3848.8,0.3,63.4,0.23,140.0,3.0,aligned,0.7,14.0,92.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:30:27.994701+00:00,stamping_press_001,2552.5,18.9,38.0,0.01,114.0,1.0,aligned,1.3,12.7,37.6,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:30:28.591995+00:00,stamping_press_001,2142.5,13.0,72.3,0.65,752.0,3.4,aligned,1.5,0.5,71.5,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:30:55.852242+00:00,stamping_press_001,2094.6,6.3,40.1,0.16,1585.0,1.1,aligned,5.0,12.6,41.5,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:31:38.756347+00:00,stamping_press_001,3069.3,18.2,53.4,0.49,290.0,2.5,aligned,2.3,12.7,28.4,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:31:39.681874+00:00,stamping_press_001,673.6,16.5,84.3,0.37,1578.0,1.6,aligned,1.3,4.4,34.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:32:21.975978+00:00,stamping_press_001,4572.8,4.7,68.0,0.35,1408.0,5.0,aligned,2.3,18.6,7.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:33:02.896660+00:00,stamping_press_001,4051.0,1.0,63.8,0.53,1757.0,0.7,aligned,3.1,18.0,90.3,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:33:03.336429+00:00,stamping_press_001,213.8,17.6,71.3,0.32,1696.0,2.6,aligned,3.4,8.7,0.9,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:33:03.664144+00:00,stamping_press_001,4479.7,3.1,44.1,0.82,340.0,1.9,aligned,4.8,18.8,76.5,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:33:46.710963+00:00,stamping_press_001,550.7,10.4,41.5,0.76,1072.0,1.1,aligned,0.0,1.6,1.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:33:46.935499+00:00,stamping_press_001,3630.9,0.1,69.8,0.44,502.0,3.7,aligned,1.5,10.9,17.4,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:34:27.164645+00:00,stamping_press_001,1050.3,3.4,28.1,0.27,712.0,3.7,aligned,2.8,12.4,17.1,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:34:27.569892+00:00,stamping_press_001,3686.8,3.3,26.5,0.74,546.0,0.6,aligned,0.9,2.2,51.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:35:26.151643+00:00,stamping_press_001,3000.4,12.2,59.9,0.63,1250.0,1.8,aligned,4.3,19.2,26.5,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:35:51.763290+00:00,stamping_press_001,4571.1,7.3,3.3,0.6,1368.0,3.4,aligned,1.6,1.9,83.9,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:35:52.871938+00:00,stamping_press_001,4616.5,5.5,74.3,0.89,1353.0,0.5,aligned,3.2,16.0,10.6,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:36:35.620043+00:00,stamping_press_001,3695.8,9.0,50.0,0.68,1041.0,3.6,aligned,4.6,19.9,81.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:36:35.854929+00:00,stamping_press_001,4445.3,2.1,58.4,0.89,1152.0,2.9,aligned,2.4,3.5,10.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:37:15.174149+00:00,stamping_press_001,2146.8,14.7,19.5,0.58,368.0,4.7,aligned,2.2,1.9,40.0,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:37:15.749470+00:00,stamping_press_001,4680.4,17.8,60.4,0.82,1045.0,3.1,aligned,2.7,8.1,24.2,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:37:58.835651+00:00,stamping_press_001,1527.3,19.0,48.2,0.49,403.0,1.5,aligned,2.8,18.7,51.1,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:37:59.011578+00:00,stamping_press_001,3765.2,10.3,84.0,0.41,524.0,2.4,aligned,2.8,7.0,8.4,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:38:00.208676+00:00,stamping_press_001,4165.8,9.3,78.9,0.7,867.0,4.2,aligned,3.8,5.4,23.2,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:38:39.491403+00:00,stamping_press_001,974.5,16.1,85.7,0.91,1867.0,2.9,aligned,2.8,16.6,32.4,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:38:40.302173+00:00,stamping_press_001,1335.8,4.7,99.9,0.74,874.0,1.7,aligned,0.1,10.1,72.8,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:39:21.642769+00:00,stamping_press_001,317.7,5.7,37.4,0.18,1604.0,2.3,aligned,1.4,17.8,16.3,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:40:03.201086+00:00,stamping_press_001,645.0,9.9,4.1,0.34,518.0,4.4,aligned,2.4,0.8,24.7,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:40:05.413268+00:00,stamping_press_001,1334.3,8.2,18.2,0.45,1153.0,2.3,aligned,4.3,0.3,14.9,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 20:40:45.369115+00:00,stamping_press_001,485.9,5.7,53.2,0.12,1900.0,4.6,aligned,3.1,4.0,86.3,0.2
