Machine,Type,Machine ID,Timestamp,machine_id,vibration_level,power_consumption,weld_temperature,weld_current,weld_voltage,weld_time,pressure_applied,wire_feed_rate,gas_flow_rate,weld_strength_estimate,x,y,z
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:56:57.922451+00:00,welding_robot_006,0.67,7.6,1267.0,156.9,15.6,217.0,445.0,4.1,6.8,2614.4,85.5,36.1,103.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:57:39.245584+00:00,welding_robot_006,0.93,5.2,57.6,235.6,32.8,287.0,1719.6,4.6,17.0,2082.3,161.0,184.5,77.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:57:39.321164+00:00,welding_robot_006,0.74,6.7,1186.3,173.4,46.2,492.0,1389.8,2.4,24.4,1406.9,40.6,52.3,57.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:57:40.956122+00:00,welding_robot_006,0.66,2.8,1455.2,3.5,18.2,636.0,276.1,3.3,36.5,4635.0,26.5,119.4,120.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:58:23.039141+00:00,welding_robot_006,0.4,8.5,48.3,288.1,13.3,126.0,714.9,4.3,35.8,4954.4,51.8,159.1,8.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:59:03.743885+00:00,welding_robot_006,0.71,3.7,1495.9,215.3,37.2,243.0,1703.9,6.3,36.4,346.3,135.7,137.8,163.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:59:06.392892+00:00,welding_robot_006,0.37,1.2,1419.0,92.0,15.7,430.0,1564.6,8.5,1.7,4145.4,129.3,188.7,65.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:59:46.297540+00:00,welding_robot_006,1.0,2.1,366.3,292.3,22.4,299.0,810.2,5.5,14.9,4767.6,7.0,160.9,177.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:59:46.422887+00:00,welding_robot_006,0.09,9.2,1457.8,295.6,23.7,696.0,1321.4,4.9,14.3,1868.3,122.4,38.6,56.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 19:59:48.720382+00:00,welding_robot_006,0.31,7.6,1608.1,276.8,21.2,224.0,1960.9,9.6,24.7,1822.8,149.3,3.8,198.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:00:25.796810+00:00,welding_robot_006,0.72,3.9,654.9,23.3,48.2,863.0,1972.0,8.2,25.3,1190.9,144.9,18.6,106.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:00:27.993820+00:00,welding_robot_006,0.41,2.8,1717.6,118.0,42.7,86.0,1287.1,7.8,12.7,4719.1,44.1,149.9,134.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:01:07.966260+00:00,welding_robot_006,0.71,3.4,482.3,44.0,26.9,837.0,1287.4,9.5,26.6,1301.4,148.2,137.1,180.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:01:10.410223+00:00,welding_robot_006,0.52,9.6,1280.0,160.4,49.7,843.0,1331.8,3.8,45.1,3968.6,103.8,80.4,25.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:01:49.951364+00:00,welding_robot_006,0.75,9.9,1998.1,6.3,44.4,817.0,162.9,10.0,31.9,3512.5,23.8,186.3,77.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:01:53.276454+00:00,welding_robot_006,1.0,6.8,1987.1,145.2,27.1,293.0,875.9,7.5,1.3,3484.5,169.5,14.1,137.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:02:33.042748+00:00,welding_robot_006,0.63,7.4,1962.8,260.5,47.5,317.0,21.9,3.3,46.6,4093.6,196.8,44.3,186.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:02:35.678687+00:00,welding_robot_006,0.52,5.8,1219.2,105.4,27.3,639.0,1840.3,8.4,41.5,1478.7,20.5,173.1,66.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:03:15.462979+00:00,welding_robot_006,0.46,2.8,792.1,117.5,39.5,253.0,1753.5,5.1,35.3,3018.7,164.2,2.4,167.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:03:17.621137+00:00,welding_robot_006,0.8,6.1,1369.1,286.7,31.9,878.0,640.8,9.0,25.2,233.1,21.1,81.1,7.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:14:29.856101+00:00,welding_robot_006,0.68,7.9,1023.1,55.3,23.5,679.0,1819.5,3.2,15.5,1400.8,50.5,2.6,136.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:15:08.716307+00:00,welding_robot_006,0.71,0.5,1370.3,137.3,6.8,343.0,318.1,6.4,15.4,1223.0,185.0,141.6,158.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:15:12.177713+00:00,welding_robot_006,0.36,7.2,1265.2,98.4,4.7,864.0,1489.8,9.5,23.0,4947.4,69.8,68.8,102.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:15:54.904931+00:00,welding_robot_006,0.91,6.3,1498.0,27.0,22.9,493.0,936.1,1.1,42.5,1790.8,162.0,125.8,191.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:16:33.835143+00:00,welding_robot_006,0.37,0.6,249.1,83.3,5.2,127.0,1562.9,6.8,15.6,254.5,141.8,7.3,134.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:16:36.777508+00:00,welding_robot_006,0.85,6.7,1848.6,142.4,9.6,637.0,1612.5,3.5,48.4,718.7,25.0,158.3,124.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:17:15.816118+00:00,welding_robot_006,0.45,5.7,1607.2,79.1,31.5,290.0,1949.4,6.9,5.6,3347.9,73.8,132.6,14.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:17:16.757757+00:00,welding_robot_006,0.43,9.6,125.5,141.1,23.6,406.0,437.5,7.5,31.5,1217.5,190.1,45.9,136.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:17:18.669085+00:00,welding_robot_006,0.98,7.5,1911.1,105.1,36.5,822.0,1704.6,6.6,11.4,2199.6,175.4,39.2,187.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:18:00.674959+00:00,welding_robot_006,0.41,3.8,1599.5,49.3,8.8,559.0,562.4,2.4,16.0,2926.5,53.1,9.3,75.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:18:42.263457+00:00,welding_robot_006,0.16,10.0,979.3,43.8,31.8,911.0,645.1,2.5,12.0,1406.0,114.6,26.3,129.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:18:42.959492+00:00,welding_robot_006,0.96,6.3,1976.8,26.2,31.7,0.0,332.1,5.3,0.5,978.4,72.4,34.1,174.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:19:24.818754+00:00,welding_robot_006,0.96,7.1,1571.8,151.7,49.5,667.0,476.7,9.2,36.1,223.2,198.5,133.6,54.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:19:25.585911+00:00,welding_robot_006,0.46,5.0,167.0,277.1,36.0,774.0,431.6,6.4,10.2,850.2,46.8,156.4,61.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:20:04.002345+00:00,welding_robot_006,0.49,0.7,139.1,235.1,32.9,70.0,1448.9,8.3,28.2,530.9,50.7,44.7,158.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:20:06.423216+00:00,welding_robot_006,0.75,9.8,855.3,157.9,5.3,438.0,805.9,1.7,34.8,1029.1,101.2,170.2,138.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:20:06.946138+00:00,welding_robot_006,0.12,8.1,1797.9,200.2,30.4,765.0,1512.4,6.4,16.9,678.5,18.7,182.0,176.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:20:46.184012+00:00,welding_robot_006,0.7,3.3,1452.8,55.4,26.2,597.0,457.2,9.3,0.9,1462.7,8.6,171.5,42.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:21:45.685656+00:00,welding_robot_006,0.26,6.7,706.2,134.8,34.7,969.0,537.2,3.9,36.4,4272.9,68.6,166.2,11.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:21:57.217605+00:00,welding_robot_006,0.27,4.5,1738.9,79.7,34.9,621.0,128.5,1.6,14.9,2403.7,34.8,93.8,172.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:22:08.866323+00:00,welding_robot_006,0.56,1.6,815.0,192.7,31.1,467.0,1364.0,5.7,31.7,2540.3,13.5,26.3,35.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:22:10.327806+00:00,welding_robot_006,0.63,2.8,354.9,264.6,14.2,52.0,89.9,1.8,49.9,4312.0,159.3,7.8,163.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:22:50.910245+00:00,welding_robot_006,0.81,4.0,513.7,175.4,19.7,266.0,1060.0,9.9,3.1,3579.7,189.3,136.9,186.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:01.051869+00:00,welding_robot_006,0.34,5.7,1397.9,68.9,35.4,222.0,1810.7,0.6,47.0,2065.1,99.0,164.4,83.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:18.825622+00:00,welding_robot_006,0.23,7.7,253.0,78.1,39.8,48.0,1141.1,4.1,0.3,707.7,124.2,21.2,46.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:19.060798+00:00,welding_robot_006,0.28,2.1,1904.4,165.1,29.1,267.0,703.0,7.9,27.8,2931.5,23.5,177.6,41.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:19.600341+00:00,welding_robot_006,0.25,9.0,716.1,29.8,12.1,655.0,688.2,4.9,49.0,4877.1,150.7,149.0,21.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:20.217213+00:00,welding_robot_006,0.13,9.4,319.1,34.4,40.8,682.0,1072.2,8.0,37.3,3387.2,123.6,151.6,19.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:58.649138+00:00,welding_robot_006,0.1,5.1,1818.6,264.6,27.2,180.0,455.0,8.1,19.0,3669.2,53.4,175.4,194.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:24:59.090905+00:00,welding_robot_006,0.31,2.8,1749.6,150.4,49.6,730.0,879.3,3.2,5.6,3418.4,27.5,119.1,98.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:25:24.576842+00:00,welding_robot_006,0.63,6.0,1682.3,223.4,32.7,835.0,1457.6,0.8,19.4,1149.5,59.3,82.0,167.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:25:27.958241+00:00,welding_robot_006,0.28,7.9,591.9,250.7,2.0,761.0,504.4,8.3,43.3,4722.8,61.6,156.9,58.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:25:44.706952+00:00,welding_robot_006,0.01,6.3,1719.5,291.5,37.1,351.0,291.7,5.8,9.3,3665.2,155.0,190.5,165.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:26:10.222658+00:00,welding_robot_006,1.0,6.1,1322.9,185.4,16.3,963.0,164.8,6.6,32.3,1267.5,50.1,99.7,37.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:26:10.254452+00:00,welding_robot_006,0.12,1.6,91.7,148.4,38.3,873.0,138.9,5.7,4.9,4174.9,92.3,198.4,20.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:26:15.123081+00:00,welding_robot_006,0.28,5.9,909.9,195.2,37.4,358.0,948.7,2.4,36.8,561.1,37.5,2.9,49.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:26:51.305868+00:00,welding_robot_006,0.17,4.7,394.6,120.5,41.0,647.0,1030.7,7.1,22.3,1537.4,1.5,61.2,183.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:26:51.705986+00:00,welding_robot_006,0.18,9.4,816.9,250.2,48.9,701.0,1344.0,6.4,32.6,577.1,161.4,104.1,15.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:27:34.014304+00:00,welding_robot_006,0.27,8.6,1984.0,122.5,11.3,600.0,344.8,8.3,15.3,2640.7,197.5,136.0,1.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:28:15.664682+00:00,welding_robot_006,0.45,5.3,1725.2,33.3,6.8,638.0,666.5,1.2,0.8,1649.7,114.9,104.1,94.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:28:59.073816+00:00,welding_robot_006,0.88,8.1,1147.6,27.3,47.6,905.0,1740.8,0.1,2.7,2267.0,121.4,33.4,68.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:29:33.917250+00:00,welding_robot_006,0.56,9.5,528.2,286.7,24.5,287.0,1134.2,5.7,40.8,1481.1,185.6,138.2,190.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:29:35.710880+00:00,welding_robot_006,0.16,1.0,1384.0,256.8,44.1,690.0,913.5,2.6,48.4,3265.2,17.3,194.7,126.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:29:36.928787+00:00,welding_robot_006,0.17,3.2,289.9,173.6,48.8,28.0,316.5,3.5,13.0,2430.3,166.5,144.3,167.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:30:06.048237+00:00,welding_robot_006,0.82,4.7,1925.3,202.9,47.7,950.0,1458.3,8.2,28.4,3716.1,21.2,150.7,51.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:30:32.252561+00:00,welding_robot_006,0.8,4.7,1809.5,288.4,48.7,948.0,964.2,7.7,41.3,790.1,20.6,39.0,108.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:30:32.918602+00:00,welding_robot_006,0.4,7.5,104.8,207.9,0.1,339.0,15.8,10.0,14.0,1339.1,157.6,63.7,116.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:30:55.992098+00:00,welding_robot_006,0.08,0.6,1504.2,112.4,28.1,755.0,1685.6,8.0,9.0,4796.7,125.7,125.2,178.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:30:58.045418+00:00,welding_robot_006,0.23,1.1,1408.1,256.3,29.6,703.0,914.3,4.1,12.1,1773.7,140.5,145.0,95.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:31:39.337497+00:00,welding_robot_006,0.66,7.3,1882.8,283.7,18.9,987.0,1025.1,7.7,16.8,441.0,122.2,132.4,57.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:32:20.849969+00:00,welding_robot_006,0.6,0.5,398.1,44.3,7.9,603.0,1418.9,7.3,7.2,1497.5,140.0,3.4,56.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:32:21.524371+00:00,welding_robot_006,0.56,7.9,863.3,84.5,9.7,963.0,110.2,2.2,0.1,940.5,113.9,80.1,166.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:33:04.295607+00:00,welding_robot_006,0.52,4.2,928.8,8.3,13.6,372.0,459.0,3.0,0.6,4932.7,109.9,106.5,155.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:33:44.878722+00:00,welding_robot_006,0.37,9.3,273.9,37.8,20.8,404.0,678.7,1.8,22.7,2548.0,81.4,153.4,117.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:33:45.725444+00:00,welding_robot_006,0.22,1.9,1753.3,231.1,46.9,668.0,1534.4,7.7,5.2,193.2,82.6,52.7,148.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:34:04.012631+00:00,welding_robot_006,0.78,0.4,1898.9,70.5,33.5,77.0,820.3,9.6,39.6,1843.5,112.3,20.3,135.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:34:28.131964+00:00,welding_robot_006,0.09,8.0,507.1,285.8,1.7,619.0,1310.6,2.4,8.8,3719.1,59.7,133.3,92.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:34:47.276688+00:00,welding_robot_006,0.76,6.5,1942.2,54.0,47.7,203.0,1331.8,8.0,13.0,704.4,78.7,178.8,163.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:35:07.980346+00:00,welding_robot_006,0.54,9.6,1754.0,153.8,6.6,421.0,948.7,5.8,21.4,3035.4,65.3,53.3,170.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:35:28.969399+00:00,welding_robot_006,0.99,9.2,1579.3,126.6,30.0,4.0,1120.4,8.8,47.6,72.3,180.6,134.4,158.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:35:53.103407+00:00,welding_robot_006,0.16,9.6,1895.6,182.6,1.5,725.0,1402.8,6.0,48.0,233.8,53.4,44.1,62.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:36:33.569755+00:00,welding_robot_006,1.0,7.9,1319.9,193.8,7.5,67.0,573.4,8.2,12.7,950.8,25.9,127.8,14.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:36:34.808788+00:00,welding_robot_006,0.28,0.7,588.6,259.2,27.5,474.0,121.1,3.2,43.1,2838.2,50.0,47.5,167.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:37:17.246658+00:00,welding_robot_006,0.61,9.5,336.6,282.6,13.3,381.0,805.8,7.2,5.6,1638.4,148.4,190.9,99.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:37:17.869752+00:00,welding_robot_006,0.47,4.7,1040.4,291.5,43.3,658.0,1903.0,5.9,40.0,3574.9,118.9,62.6,165.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:37:57.077859+00:00,welding_robot_006,0.88,7.0,264.7,50.1,13.8,792.0,1575.0,0.7,13.1,2436.3,108.9,132.8,74.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:37:57.814141+00:00,welding_robot_006,0.75,8.8,1981.2,107.5,2.9,878.0,1184.1,0.7,47.7,2783.1,45.8,70.9,67.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:38:41.090760+00:00,welding_robot_006,0.03,9.6,402.0,19.5,26.7,819.0,1044.7,8.0,14.7,1713.4,170.1,113.9,121.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:38:41.528661+00:00,welding_robot_006,0.19,2.6,1365.7,7.8,26.8,865.0,214.0,5.9,1.5,4169.8,1.0,198.7,15.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:38:42.048685+00:00,welding_robot_006,0.1,8.3,1223.3,76.8,47.6,476.0,1818.3,3.4,31.8,2000.8,22.2,100.9,74.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:39:23.266496+00:00,welding_robot_006,0.55,2.3,352.3,95.9,23.8,228.0,978.0,6.8,43.4,4149.1,118.8,180.1,182.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:39:24.062585+00:00,welding_robot_006,0.11,0.9,1038.3,39.1,16.0,48.0,1948.1,5.2,23.2,773.0,35.6,12.0,117.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:40:03.553140+00:00,welding_robot_006,0.45,0.7,1679.5,246.7,26.0,850.0,1353.3,2.6,19.1,4120.4,110.3,181.7,70.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:40:45.144478+00:00,welding_robot_006,0.31,0.8,1193.4,137.6,8.7,785.0,1412.8,6.0,39.4,4814.5,174.6,104.3,121.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:40:46.838926+00:00,welding_robot_006,0.3,5.3,516.2,36.2,22.1,355.0,386.9,5.0,42.3,3199.0,99.2,47.6,79.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:41:26.130917+00:00,welding_robot_006,0.52,1.3,1838.0,139.9,24.3,914.0,1016.3,9.3,3.0,3854.0,110.2,8.5,127.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:41:28.959930+00:00,welding_robot_006,0.44,6.0,1983.8,273.0,17.5,66.0,494.9,8.4,15.3,3525.6,189.5,127.6,78.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:42:11.770473+00:00,welding_robot_006,0.07,3.7,14.1,207.8,2.2,454.0,1576.7,2.8,25.0,2379.7,81.9,83.1,50.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:42:12.541391+00:00,welding_robot_006,0.12,2.0,266.6,46.7,32.9,467.0,222.9,7.1,43.7,2791.3,105.3,176.3,161.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:42:53.536960+00:00,welding_robot_006,0.95,0.9,1457.9,237.5,42.8,673.0,1284.5,1.1,48.5,3085.2,56.4,117.9,97.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:42:54.216585+00:00,welding_robot_006,0.22,2.6,1675.9,24.2,5.8,157.0,1379.5,6.2,7.1,1814.1,191.8,189.3,103.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:43:33.470465+00:00,welding_robot_006,0.98,9.3,1370.1,215.2,33.7,152.0,1294.2,7.8,48.2,4567.1,118.3,172.9,14.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:43:36.032224+00:00,welding_robot_006,0.07,9.1,1620.3,186.3,13.2,533.0,540.9,4.8,17.4,4028.4,125.0,13.6,35.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:44:15.358303+00:00,welding_robot_006,0.5,4.6,720.5,135.2,45.9,20.0,1651.9,3.0,37.7,3815.1,142.6,9.3,171.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:44:16.192253+00:00,welding_robot_006,0.18,1.6,357.8,126.5,21.5,445.0,932.7,6.2,1.6,4895.2,163.7,26.5,151.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:44:16.896578+00:00,welding_robot_006,0.97,0.2,1227.1,254.4,29.0,883.0,903.6,4.2,35.0,3959.8,105.7,55.0,118.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:44:59.632750+00:00,welding_robot_006,0.81,3.2,1918.5,163.9,26.2,370.0,1093.4,5.0,44.3,2404.4,17.5,47.0,69.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:45:40.321710+00:00,welding_robot_006,0.75,2.4,1384.0,184.5,37.6,803.0,609.1,6.1,28.5,1710.0,68.9,114.6,189.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:45:59.275356+00:00,welding_robot_006,0.13,0.1,1672.4,112.2,45.1,655.0,425.0,3.0,12.1,4090.7,77.3,134.9,196.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:46:21.269693+00:00,welding_robot_006,0.12,3.7,1298.3,128.2,31.5,929.0,412.8,6.0,31.8,2461.5,176.3,38.9,104.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:46:21.876864+00:00,welding_robot_006,0.07,8.1,377.9,239.9,22.9,359.0,1394.7,8.3,0.7,4826.5,173.3,177.7,5.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:47:05.466235+00:00,welding_robot_006,0.95,3.4,335.8,19.6,24.0,783.0,1422.4,9.3,46.7,1063.0,83.1,132.2,154.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:47:06.147552+00:00,welding_robot_006,0.36,3.9,1662.1,273.6,12.6,729.0,1823.3,3.3,32.6,1345.0,172.9,179.2,28.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:47:47.178288+00:00,welding_robot_006,0.63,7.9,1212.9,25.3,33.0,371.0,675.1,9.2,1.9,1505.1,6.2,148.8,22.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:47:48.170745+00:00,welding_robot_006,0.95,7.4,289.8,130.9,38.1,887.0,243.9,5.7,45.3,3409.9,70.6,96.8,191.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:48:26.448589+00:00,welding_robot_006,0.8,7.4,1419.9,107.2,44.0,657.0,1701.5,3.9,38.6,445.2,28.7,89.5,52.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:48:30.077950+00:00,welding_robot_006,0.35,8.1,340.3,78.6,8.1,17.0,1203.1,9.6,20.1,1251.1,82.7,121.7,99.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:49:12.062103+00:00,welding_robot_006,0.1,9.0,1320.4,290.2,37.8,864.0,713.1,3.8,16.0,1958.6,101.0,129.5,0.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:49:12.807930+00:00,welding_robot_006,0.6,3.9,1248.7,79.8,40.4,948.0,24.1,1.8,1.5,4655.9,32.4,25.7,63.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:49:13.240537+00:00,welding_robot_006,0.44,0.3,1332.3,16.9,12.9,807.0,1025.9,4.5,29.0,3754.2,105.5,58.3,67.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:49:51.785679+00:00,welding_robot_006,0.91,4.1,1607.1,112.5,8.3,125.0,1487.9,7.5,26.1,1528.8,112.0,190.3,77.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:49:53.820796+00:00,welding_robot_006,0.1,8.7,94.4,113.0,47.6,113.0,369.0,0.8,9.9,2958.8,153.7,173.9,41.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:50:33.816369+00:00,welding_robot_006,0.52,2.9,74.4,68.9,36.4,478.0,525.2,9.5,12.4,2062.6,140.4,189.1,113.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:50:34.880918+00:00,welding_robot_006,0.64,4.6,444.7,38.8,35.0,906.0,1086.5,3.3,29.5,598.9,171.3,69.2,45.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:51:15.724052+00:00,welding_robot_006,0.77,7.7,366.0,257.9,5.0,14.0,1511.0,3.4,45.9,319.8,48.1,113.0,42.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:51:17.548257+00:00,welding_robot_006,0.24,1.0,1025.8,131.2,7.6,454.0,906.6,2.3,4.9,1299.5,63.2,68.0,41.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:51:58.903531+00:00,welding_robot_006,0.16,1.4,1215.5,20.8,49.2,944.0,635.1,5.8,8.9,3996.2,109.0,47.4,61.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 20:52:00.782393+00:00,welding_robot_006,0.43,3.4,1536.8,99.7,20.9,682.0,868.0,1.2,13.9,1510.1,62.4,172.4,127.3
