Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,battery_level,load_weight,speed,distance_traveled,obstacle_detection,navigation_status,wheel_rotation_speed,x,y,z
AGV - agv_003,AGV,agv_003,2024-10-19 19:24:21.326518+00:00,agv_003,26.0,0.34,94.9,233.5,1.9,1507.2,yes,rerouting,258.4,46.9,185.6,170.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:24:41.281318+00:00,agv_003,12.3,0.32,37.3,843.0,3.8,28.6,yes,waiting,204.8,92.2,142.9,23.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:25:01.006125+00:00,agv_003,45.0,0.09,8.5,253.5,2.2,280.4,no,waiting,397.0,48.4,155.9,85.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:25:21.545516+00:00,agv_003,31.1,0.34,16.6,985.0,4.3,1872.4,no,rerouting,464.4,78.3,35.5,71.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:25:40.884960+00:00,agv_003,28.6,0.16,11.3,687.7,0.1,93.9,no,waiting,178.1,131.5,67.4,128.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:26:01.118115+00:00,agv_003,24.8,0.26,31.6,1425.7,2.9,1407.6,no,rerouting,103.2,128.2,166.4,19.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:26:20.917724+00:00,agv_003,36.5,0.25,19.4,227.8,1.5,1016.8,yes,en_route,158.9,94.0,1.2,45.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:26:40.606756+00:00,agv_003,46.6,0.03,75.0,1460.1,3.4,1045.1,yes,en_route,19.1,179.0,100.9,113.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:27:01.087360+00:00,agv_003,42.9,0.29,14.0,809.2,4.0,845.0,no,rerouting,129.8,20.8,14.5,65.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:27:20.647824+00:00,agv_003,30.0,0.19,15.4,1115.3,1.1,1235.9,yes,en_route,359.1,53.0,67.0,153.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:27:40.353653+00:00,agv_003,37.1,0.09,44.9,500.5,3.8,359.9,yes,rerouting,64.5,91.4,175.1,146.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:28:00.340547+00:00,agv_003,1.8,0.14,73.5,692.7,1.5,1328.3,no,rerouting,461.7,140.2,2.0,176.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:28:20.747418+00:00,agv_003,25.3,0.16,79.1,1434.7,4.2,133.4,no,en_route,495.8,154.1,165.0,136.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:28:40.762487+00:00,agv_003,7.0,0.05,14.2,1386.1,3.2,469.2,yes,rerouting,433.3,151.6,115.3,198.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:29:00.695997+00:00,agv_003,25.3,0.19,57.9,1289.6,1.7,409.4,no,rerouting,344.9,21.3,60.0,110.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:29:21.316006+00:00,agv_003,20.4,0.03,16.2,1487.7,0.2,454.1,no,en_route,133.1,24.9,44.9,18.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:29:40.945855+00:00,agv_003,31.9,0.23,75.1,308.9,1.2,305.6,no,en_route,150.1,167.4,59.2,96.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:30:01.601825+00:00,agv_003,40.7,0.22,1.4,1186.0,1.8,688.5,no,waiting,414.0,169.3,0.5,112.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:30:22.548467+00:00,agv_003,29.7,0.04,41.1,1308.9,4.7,1855.0,yes,waiting,112.3,67.3,14.6,189.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:30:40.847294+00:00,agv_003,23.6,0.0,17.7,237.5,1.1,1763.9,no,waiting,186.6,84.9,164.7,143.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:31:05.150743+00:00,agv_003,48.4,0.28,41.4,433.7,2.8,1516.0,yes,en_route,461.0,176.3,159.6,40.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:31:21.601240+00:00,agv_003,24.9,0.12,85.3,390.8,2.8,1728.2,no,en_route,88.4,141.8,103.7,80.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:31:41.137519+00:00,agv_003,23.5,0.43,22.2,1024.0,4.0,1723.3,yes,rerouting,313.7,98.3,146.0,57.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:32:01.425003+00:00,agv_003,44.9,0.43,93.5,1478.4,1.4,742.4,no,waiting,303.2,31.0,195.1,119.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:32:20.726091+00:00,agv_003,30.4,0.01,92.7,223.8,0.4,133.1,yes,rerouting,178.8,103.7,194.5,166.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:32:40.163018+00:00,agv_003,27.1,0.34,23.5,426.4,4.0,1407.2,no,waiting,54.5,102.8,114.1,30.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:33:01.115399+00:00,agv_003,43.7,0.11,24.1,301.7,3.4,1693.6,no,en_route,449.4,74.5,22.9,82.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:33:41.377205+00:00,agv_003,9.7,0.44,34.6,949.3,3.2,948.6,no,en_route,148.2,196.4,19.1,117.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:34:00.973366+00:00,agv_003,42.0,0.38,76.7,1198.0,1.6,42.6,no,waiting,459.5,109.2,169.5,52.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:34:20.988514+00:00,agv_003,12.2,0.22,60.8,1124.7,4.7,1403.5,yes,rerouting,232.8,91.8,90.0,14.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:34:41.048540+00:00,agv_003,22.3,0.01,35.2,736.4,3.6,511.0,no,rerouting,39.4,13.5,134.7,194.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:35:01.668060+00:00,agv_003,44.5,0.4,30.8,925.7,2.9,746.7,yes,en_route,437.9,50.4,81.0,138.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:36:01.994584+00:00,agv_003,26.2,0.39,2.7,357.6,3.2,506.0,no,waiting,278.2,106.4,198.4,10.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:36:22.045642+00:00,agv_003,12.6,0.04,74.7,13.4,3.8,453.5,no,en_route,326.1,100.5,125.4,168.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:36:41.509783+00:00,agv_003,37.5,0.17,98.2,482.4,0.8,453.9,yes,rerouting,139.6,103.0,96.3,24.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:37:01.513006+00:00,agv_003,34.5,0.23,34.4,1124.4,3.7,58.6,yes,waiting,270.4,86.1,106.8,104.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:37:23.118798+00:00,agv_003,41.4,0.06,44.8,1346.4,1.0,1874.6,yes,rerouting,266.4,22.4,94.8,36.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:37:40.891593+00:00,agv_003,16.0,0.38,17.4,42.1,4.3,1727.8,yes,waiting,304.2,68.8,44.9,13.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:38:04.559850+00:00,agv_003,9.7,0.23,92.4,166.8,4.0,1950.6,no,en_route,43.4,68.7,44.3,147.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:38:21.358212+00:00,agv_003,41.8,0.24,6.4,1025.4,0.0,1526.4,yes,en_route,89.8,193.3,151.3,167.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:38:40.788616+00:00,agv_003,29.1,0.21,44.1,170.3,3.1,699.3,no,en_route,191.3,167.8,168.0,89.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:39:00.252275+00:00,agv_003,23.1,0.47,56.2,581.8,4.0,361.8,no,rerouting,317.0,187.8,170.3,111.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:40:00.891488+00:00,agv_003,44.8,0.37,44.8,1211.8,3.6,704.0,no,rerouting,382.5,19.1,64.6,126.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:40:20.308786+00:00,agv_003,16.3,0.11,98.5,1002.0,2.5,576.2,yes,rerouting,471.1,64.7,67.0,70.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:40:40.802259+00:00,agv_003,33.4,0.32,55.2,310.4,1.8,489.8,yes,waiting,324.7,51.9,193.5,108.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:42:21.677350+00:00,agv_003,36.8,0.07,17.3,825.7,0.8,500.4,yes,rerouting,474.3,20.0,65.6,190.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:42:41.866923+00:00,agv_003,44.9,0.24,44.8,140.7,3.8,1357.1,no,rerouting,40.9,66.7,61.4,65.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:43:00.589258+00:00,agv_003,11.5,0.27,81.2,849.4,2.4,393.7,no,waiting,437.3,97.0,129.6,34.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:43:21.096151+00:00,agv_003,40.2,0.15,52.2,1252.0,0.1,667.5,yes,en_route,35.3,146.3,36.8,3.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:43:41.423719+00:00,agv_003,34.6,0.16,59.9,591.5,1.8,1265.8,no,en_route,260.8,86.1,146.5,185.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:44:00.689082+00:00,agv_003,1.3,0.18,57.7,202.2,1.1,709.1,no,rerouting,64.1,56.3,70.0,78.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:45:41.513832+00:00,agv_003,30.6,0.42,40.5,90.4,1.4,1093.0,no,en_route,158.9,2.8,135.0,171.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:46:00.466470+00:00,agv_003,43.3,0.05,5.8,1106.2,0.6,206.7,no,rerouting,451.9,170.8,58.5,131.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:46:20.942176+00:00,agv_003,25.9,0.29,68.4,817.8,2.4,981.8,yes,rerouting,448.7,159.1,89.1,37.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:46:40.785136+00:00,agv_003,25.2,0.19,9.2,1184.2,2.5,1035.4,yes,en_route,312.4,125.1,133.0,182.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:47:00.757100+00:00,agv_003,11.1,0.35,26.1,1191.4,1.4,2.3,yes,waiting,336.6,88.4,125.5,113.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:47:20.771198+00:00,agv_003,26.2,0.35,93.9,1483.5,0.8,1091.9,no,en_route,156.8,67.0,23.0,110.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:47:40.943980+00:00,agv_003,49.9,0.11,35.6,1131.3,3.3,947.2,yes,waiting,44.1,127.0,49.2,157.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:48:00.299228+00:00,agv_003,14.6,0.34,51.4,211.7,0.4,1155.0,no,rerouting,165.6,105.1,118.6,161.4
AGV - agv_003,AGV,agv_003,2024-10-19 19:48:20.805553+00:00,agv_003,24.0,0.29,19.6,1348.6,0.1,569.6,no,rerouting,230.5,142.5,63.7,19.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:48:41.116581+00:00,agv_003,9.9,0.14,21.4,838.8,2.8,681.8,no,waiting,19.9,45.8,134.9,180.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:49:01.650742+00:00,agv_003,36.0,0.18,40.0,1441.7,2.7,741.3,yes,waiting,14.2,114.9,132.3,198.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:49:20.825754+00:00,agv_003,17.8,0.25,64.5,1022.5,3.8,1655.2,no,rerouting,101.0,185.5,89.8,33.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:49:41.380945+00:00,agv_003,1.5,0.3,79.1,1024.7,0.8,319.9,no,en_route,154.0,91.6,7.6,40.2
AGV - agv_003,AGV,agv_003,2024-10-19 19:50:00.269246+00:00,agv_003,18.4,0.32,84.0,1294.7,4.4,748.6,no,rerouting,251.4,198.0,6.1,66.6
AGV - agv_003,AGV,agv_003,2024-10-19 19:50:20.194370+00:00,agv_003,7.2,0.13,89.0,1072.2,1.3,20.3,yes,en_route,40.6,84.5,167.2,142.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:51:01.265308+00:00,agv_003,32.7,0.04,15.3,774.4,0.8,1425.1,yes,waiting,225.8,104.5,101.7,34.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:51:24.375988+00:00,agv_003,49.3,0.3,99.3,59.1,3.6,683.6,yes,waiting,409.1,198.5,188.5,50.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:51:41.204954+00:00,agv_003,10.9,0.33,47.8,836.2,3.0,242.9,yes,en_route,4.2,173.8,81.7,143.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:52:03.005212+00:00,agv_003,12.6,0.5,58.3,1019.6,0.7,815.1,no,waiting,496.3,88.7,105.1,130.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:52:21.196071+00:00,agv_003,39.0,0.23,35.1,1352.3,3.8,279.9,no,rerouting,394.3,78.9,186.4,81.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:52:42.275795+00:00,agv_003,41.0,0.05,96.2,757.9,1.1,1021.5,yes,en_route,124.7,89.8,157.9,18.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:53:00.942459+00:00,agv_003,26.6,0.45,19.5,333.1,2.0,286.7,no,rerouting,81.8,198.6,27.8,82.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:53:20.805956+00:00,agv_003,13.1,0.05,21.1,121.5,1.9,323.8,no,waiting,6.8,28.3,28.3,102.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:54:01.191786+00:00,agv_003,29.3,0.03,3.8,920.0,2.8,705.7,yes,en_route,284.6,161.6,125.2,181.7
AGV - agv_003,AGV,agv_003,2024-10-19 19:54:20.585364+00:00,agv_003,44.5,0.13,3.1,205.4,1.9,1064.1,yes,en_route,286.9,39.5,58.0,13.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:54:41.310416+00:00,agv_003,42.6,0.22,70.2,225.4,2.1,665.7,no,rerouting,158.3,190.2,83.7,127.1
AGV - agv_003,AGV,agv_003,2024-10-19 19:55:01.467738+00:00,agv_003,0.9,0.19,44.4,466.1,2.5,164.8,no,waiting,305.2,60.7,156.7,166.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:55:20.681430+00:00,agv_003,40.9,0.46,27.0,5.1,3.1,41.7,no,waiting,243.1,158.1,126.6,96.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:55:41.308487+00:00,agv_003,33.5,0.25,49.7,755.0,2.7,440.8,no,rerouting,121.9,117.8,17.3,177.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:56:00.779562+00:00,agv_003,27.2,0.33,59.1,690.3,3.8,1825.6,yes,waiting,164.9,58.4,70.4,187.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:56:22.261122+00:00,agv_003,8.9,0.01,60.5,390.6,0.6,1971.2,no,en_route,394.8,158.2,160.9,189.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:56:40.464781+00:00,agv_003,8.5,0.33,73.2,925.7,2.7,1511.1,no,waiting,130.1,72.4,134.0,138.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:57:01.334266+00:00,agv_003,27.8,0.0,22.7,1225.3,3.8,1485.9,yes,rerouting,496.6,1.7,6.8,157.0
AGV - agv_003,AGV,agv_003,2024-10-19 19:57:20.621070+00:00,agv_003,1.5,0.11,33.6,862.3,2.6,588.2,no,waiting,370.1,175.0,125.9,187.3
AGV - agv_003,AGV,agv_003,2024-10-19 19:57:43.235371+00:00,agv_003,1.0,0.19,6.7,944.0,3.7,1923.4,yes,en_route,248.9,53.8,196.8,29.8
AGV - agv_003,AGV,agv_003,2024-10-19 19:58:23.862072+00:00,agv_003,47.7,0.37,83.2,1490.9,3.4,893.6,no,rerouting,313.6,28.8,47.8,103.9
AGV - agv_003,AGV,agv_003,2024-10-19 19:59:00.762009+00:00,agv_003,47.0,0.08,45.0,271.4,4.3,1396.4,no,waiting,472.2,119.0,94.8,27.5
AGV - agv_003,AGV,agv_003,2024-10-19 19:59:20.817888+00:00,agv_003,11.5,0.48,50.6,217.1,1.1,5.3,yes,waiting,418.1,28.8,38.7,192.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:00:00.955980+00:00,agv_003,25.1,0.08,31.5,1329.4,2.6,500.1,yes,waiting,211.3,59.0,133.5,168.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:00:20.774575+00:00,agv_003,38.4,0.47,71.0,170.4,1.8,1097.7,no,en_route,197.2,79.0,5.3,97.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:00:40.286175+00:00,agv_003,32.2,0.01,94.1,738.7,3.0,886.0,no,waiting,152.7,36.0,180.2,34.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:01:00.758928+00:00,agv_003,46.6,0.33,15.0,533.0,1.7,623.7,yes,rerouting,333.9,130.0,173.9,6.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:01:21.163951+00:00,agv_003,21.8,0.49,75.5,51.8,0.3,1600.8,yes,waiting,36.5,92.7,198.9,34.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:01:41.267786+00:00,agv_003,7.7,0.15,76.4,108.5,4.4,525.6,no,rerouting,341.4,187.2,150.6,2.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:02:01.123941+00:00,agv_003,10.1,0.5,68.7,251.4,3.2,1151.0,yes,waiting,353.5,137.6,61.7,68.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:02:21.233228+00:00,agv_003,7.0,0.36,44.4,805.8,3.9,274.6,yes,rerouting,184.0,113.5,69.4,194.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:02:41.196139+00:00,agv_003,30.8,0.23,73.7,987.4,1.8,753.8,no,rerouting,209.5,198.3,34.8,34.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:03:00.384168+00:00,agv_003,28.5,0.16,31.1,1017.4,1.3,1074.2,yes,rerouting,165.3,0.8,136.7,8.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:03:21.844147+00:00,agv_003,18.6,0.31,87.0,213.4,0.8,898.4,yes,waiting,44.9,14.0,64.3,66.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:03:40.892169+00:00,agv_003,26.8,0.35,37.4,1431.3,0.7,935.2,no,en_route,97.4,159.4,22.8,89.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:14:00.811559+00:00,agv_003,33.5,0.04,26.0,723.5,2.1,419.8,yes,rerouting,493.9,198.3,165.4,26.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:14:20.808677+00:00,agv_003,17.3,0.49,0.5,1134.6,0.2,1294.2,yes,rerouting,66.4,88.1,135.0,44.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:14:41.076343+00:00,agv_003,47.8,0.11,48.5,1415.9,2.0,533.4,no,waiting,478.2,175.8,61.5,104.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:15:02.066815+00:00,agv_003,20.2,0.24,66.4,335.6,0.4,1208.8,no,en_route,152.9,12.4,77.7,39.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:15:20.351500+00:00,agv_003,39.0,0.36,93.9,316.9,4.9,20.0,no,rerouting,331.2,129.7,132.0,47.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:15:40.870752+00:00,agv_003,30.1,0.34,55.8,647.9,0.2,748.2,no,rerouting,452.0,44.7,122.6,176.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:16:01.691874+00:00,agv_003,11.7,0.24,25.1,1175.6,0.8,496.2,yes,en_route,185.8,146.5,118.6,31.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:16:22.697347+00:00,agv_003,46.8,0.05,98.4,710.9,1.5,1494.1,yes,rerouting,272.4,16.0,180.0,103.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:16:40.907993+00:00,agv_003,33.3,0.2,75.3,467.6,1.8,74.3,yes,waiting,249.2,132.0,190.4,50.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:17:00.839677+00:00,agv_003,28.3,0.3,19.2,707.9,1.2,746.8,no,en_route,247.6,9.8,189.3,111.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:17:20.983242+00:00,agv_003,35.8,0.17,11.7,1045.0,5.0,210.8,no,waiting,150.7,22.9,8.0,33.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:17:40.440957+00:00,agv_003,19.4,0.41,34.1,1179.0,2.1,931.4,no,rerouting,33.4,57.4,172.4,100.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:18:01.464490+00:00,agv_003,0.6,0.43,50.7,886.2,3.8,1357.6,yes,waiting,460.9,156.3,113.5,80.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:18:20.301054+00:00,agv_003,33.2,0.23,67.4,301.8,0.8,1889.2,no,rerouting,50.4,66.3,198.8,189.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:18:43.528416+00:00,agv_003,40.4,0.24,35.0,1034.1,2.6,1564.4,yes,en_route,187.4,99.4,66.8,61.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:19:01.239445+00:00,agv_003,2.1,0.35,77.0,1242.5,4.2,142.7,yes,waiting,426.3,14.8,133.3,115.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:19:25.711548+00:00,agv_003,37.6,0.44,36.8,1467.4,3.6,1193.4,no,rerouting,299.7,85.8,15.4,151.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:19:41.043676+00:00,agv_003,20.2,0.23,17.5,82.9,3.8,1155.2,no,rerouting,348.7,128.6,7.4,189.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:20:01.345649+00:00,agv_003,18.2,0.05,19.0,102.9,2.0,581.3,no,rerouting,249.1,60.1,33.5,160.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:20:20.681015+00:00,agv_003,18.0,0.07,48.0,839.7,2.2,668.1,yes,waiting,338.5,163.0,110.0,105.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:20:41.096677+00:00,agv_003,11.9,0.34,51.7,447.7,0.8,1073.6,no,en_route,127.0,116.1,171.3,183.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:21:00.780303+00:00,agv_003,22.0,0.2,46.6,206.9,0.2,1827.3,yes,rerouting,77.3,191.2,87.2,106.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:21:20.781015+00:00,agv_003,19.8,0.28,27.5,99.0,2.7,1301.8,yes,en_route,376.7,115.0,47.7,109.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:21:41.467331+00:00,agv_003,31.3,0.19,16.1,1203.7,4.1,34.4,no,rerouting,405.9,37.0,141.0,41.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:22:00.846406+00:00,agv_003,27.8,0.46,10.0,1225.9,3.5,685.7,no,waiting,157.4,128.1,151.8,121.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:22:40.759267+00:00,agv_003,1.2,0.19,59.9,1106.3,4.6,1973.6,no,en_route,207.0,61.4,27.3,80.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:23:00.847639+00:00,agv_003,17.6,0.18,21.8,1292.0,1.9,1159.3,yes,rerouting,414.4,81.3,134.3,78.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:23:20.978069+00:00,agv_003,1.1,0.44,55.1,1464.3,4.4,1692.1,no,rerouting,293.8,94.8,158.3,70.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:23:40.358586+00:00,agv_003,6.2,0.45,89.7,746.1,4.5,425.2,yes,rerouting,124.6,162.3,42.0,4.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:24:00.434636+00:00,agv_003,22.4,0.09,84.3,525.7,2.9,840.7,yes,rerouting,214.0,33.6,78.5,129.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:24:21.609937+00:00,agv_003,40.9,0.43,99.7,146.2,3.8,1619.9,no,en_route,444.1,13.0,170.3,31.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:24:40.575815+00:00,agv_003,24.9,0.37,54.3,335.5,1.8,258.4,yes,en_route,351.9,6.1,35.9,90.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:25:20.277149+00:00,agv_003,35.3,0.19,51.3,101.9,3.2,1936.9,no,waiting,172.2,10.0,9.2,60.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:25:41.584671+00:00,agv_003,19.4,0.49,9.8,1129.7,1.2,524.8,yes,waiting,457.0,155.2,111.0,96.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:26:01.578287+00:00,agv_003,1.9,0.26,2.7,436.5,2.4,1895.5,yes,waiting,447.5,68.5,140.1,161.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:26:20.481747+00:00,agv_003,15.5,0.14,19.1,1447.9,2.9,923.9,yes,waiting,427.3,62.3,45.0,140.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:26:41.010775+00:00,agv_003,39.5,0.39,69.7,1108.5,3.7,850.2,no,en_route,225.0,96.8,157.4,97.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:27:00.705895+00:00,agv_003,28.4,0.42,88.7,1291.0,0.3,421.5,yes,waiting,412.6,92.5,115.7,82.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:27:21.164639+00:00,agv_003,26.4,0.42,7.0,1486.0,4.0,1230.7,no,rerouting,83.9,2.4,83.7,145.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:27:40.308070+00:00,agv_003,19.8,0.29,52.4,338.5,0.3,1707.2,yes,en_route,392.8,196.3,96.2,66.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:28:01.346865+00:00,agv_003,20.2,0.26,39.7,1444.8,4.7,1133.0,yes,en_route,131.0,86.0,194.2,116.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:28:21.192879+00:00,agv_003,20.7,0.05,21.7,928.7,2.2,1716.2,yes,waiting,282.2,93.9,35.6,135.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:28:40.634138+00:00,agv_003,47.6,0.12,41.9,868.9,5.0,55.9,yes,waiting,231.2,41.0,86.5,136.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:29:01.123649+00:00,agv_003,31.3,0.48,37.1,614.1,2.8,1748.2,no,en_route,410.3,33.9,9.7,166.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:29:20.561551+00:00,agv_003,12.2,0.01,53.1,945.1,0.7,1584.7,no,en_route,435.1,145.9,170.9,20.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:29:41.757915+00:00,agv_003,47.6,0.47,54.5,863.4,5.0,1103.0,yes,rerouting,188.2,153.8,63.8,56.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:30:01.385095+00:00,agv_003,34.2,0.44,30.0,206.9,4.7,1190.4,no,rerouting,285.4,174.5,56.4,126.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:30:21.973838+00:00,agv_003,13.7,0.42,51.7,1425.8,0.3,669.7,yes,en_route,499.4,98.6,104.8,138.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:30:40.931546+00:00,agv_003,12.9,0.35,35.4,620.9,1.7,1716.1,yes,en_route,74.9,117.9,65.5,102.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:31:00.913036+00:00,agv_003,13.1,0.14,73.1,690.9,5.0,1297.7,no,en_route,284.5,70.5,12.3,165.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:31:20.392256+00:00,agv_003,48.4,0.35,95.8,1428.5,3.0,1786.7,yes,waiting,74.0,174.0,19.8,1.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:31:41.269429+00:00,agv_003,0.3,0.07,61.3,1092.7,2.4,1386.3,yes,rerouting,51.6,113.2,44.5,11.9
