Machine,Type,Machine ID,Timestamp,machine_id,temperature,spray_pressure,paint_thickness,humidity,paint_flow_rate,paint_volume_used,atomizer_speed,overspray_capture_efficiency,booth_airflow_velocity,solvent_concentration,x,y,z
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:17:45.305399+00:00,painting_robot_002,33.3,4.1,41.9,87.1,3.1,1.5,995.8,11.2,0.15,4.3,138.6,35.2,87.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:18:26.988245+00:00,painting_robot_002,29.8,1.8,50.8,98.4,4.8,0.5,2634.4,43.8,0.93,0.2,78.4,55.0,143.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:18:27.233552+00:00,painting_robot_002,13.2,4.9,92.3,69.1,1.4,0.2,781.5,70.2,0.46,3.6,5.3,84.5,128.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:19:07.541308+00:00,painting_robot_002,42.2,3.5,2.0,52.0,0.9,1.6,600.2,39.0,0.93,1.4,125.3,27.6,179.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:19:08.789798+00:00,painting_robot_002,48.2,3.2,16.2,53.0,3.2,1.4,2725.9,8.6,0.79,0.6,34.2,178.8,152.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:19:50.398885+00:00,painting_robot_002,5.6,2.5,34.6,24.3,0.0,0.4,1703.8,54.9,0.83,0.5,116.3,185.3,100.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:19:51.359431+00:00,painting_robot_002,11.7,0.6,142.2,25.7,1.6,0.6,1965.0,92.0,0.42,1.0,82.9,175.6,140.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:20:31.059260+00:00,painting_robot_002,17.7,1.3,132.2,59.6,0.9,0.2,1976.6,57.5,0.76,0.1,53.7,126.9,183.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:20:31.871911+00:00,painting_robot_002,6.2,1.5,91.7,44.2,4.1,0.1,1497.3,57.5,0.48,4.6,184.2,89.4,12.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:21:13.983408+00:00,painting_robot_002,36.3,4.1,126.2,46.4,1.3,0.8,429.0,97.6,0.19,1.6,79.5,181.1,170.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:21:15.205970+00:00,painting_robot_002,47.8,4.3,63.8,42.6,2.2,0.7,532.6,2.6,0.08,1.3,199.7,128.2,120.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:21:54.894700+00:00,painting_robot_002,45.8,2.2,64.5,3.9,4.6,1.0,2183.4,2.9,0.12,0.6,94.1,69.8,58.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:21:55.041716+00:00,painting_robot_002,46.7,0.5,93.7,30.1,4.0,0.5,2614.8,64.0,0.44,0.1,176.4,59.2,106.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:22:39.353166+00:00,painting_robot_002,46.1,0.8,92.7,38.8,4.2,1.5,952.5,77.0,0.12,2.7,59.8,134.8,87.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:22:39.528234+00:00,painting_robot_002,10.0,0.2,75.5,82.6,1.7,2.0,2946.7,26.2,0.6,2.2,80.3,163.9,94.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:23:18.910638+00:00,painting_robot_002,48.6,1.0,46.2,43.0,0.9,1.0,2149.6,13.2,0.47,3.4,88.8,76.1,120.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:24:03.171246+00:00,painting_robot_002,1.4,3.8,110.3,67.1,3.5,0.7,1451.7,60.6,0.15,2.3,149.6,86.6,197.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:24:03.832557+00:00,painting_robot_002,6.2,0.7,100.7,58.3,3.2,1.9,2410.4,23.7,0.42,0.8,26.4,78.5,183.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:24:42.954523+00:00,painting_robot_002,28.2,0.1,16.4,80.0,4.1,1.8,639.2,76.2,0.69,1.9,174.1,160.7,173.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:24:43.303348+00:00,painting_robot_002,33.4,4.2,23.0,82.9,2.9,1.2,2636.2,89.0,0.52,0.2,166.6,185.6,70.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:24:43.664401+00:00,painting_robot_002,42.3,1.8,124.9,35.0,3.3,0.8,1699.8,48.0,0.84,2.2,26.3,3.1,26.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:25:27.731622+00:00,painting_robot_002,28.5,3.4,13.3,11.1,2.7,0.5,2816.2,80.3,0.53,0.5,192.9,195.2,56.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:25:28.041443+00:00,painting_robot_002,5.4,1.5,39.5,63.8,2.7,1.3,693.0,50.5,0.04,4.0,46.0,188.9,181.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:26:07.436304+00:00,painting_robot_002,23.9,4.3,37.4,70.0,3.5,1.6,2385.9,40.0,0.3,3.2,62.2,120.8,186.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:26:08.245439+00:00,painting_robot_002,32.4,1.8,7.4,6.1,3.6,0.8,611.6,61.4,0.73,4.5,10.5,51.3,124.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:26:49.333868+00:00,painting_robot_002,15.8,1.3,21.1,16.1,0.9,1.4,1021.8,79.4,0.63,3.6,66.6,140.0,138.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:26:50.439846+00:00,painting_robot_002,26.4,1.7,89.4,18.4,3.9,0.3,347.8,59.4,0.58,2.0,100.2,57.3,79.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:27:30.769494+00:00,painting_robot_002,4.6,1.1,60.3,53.6,2.6,0.7,2691.5,10.6,0.92,2.9,103.1,177.2,6.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:27:31.857989+00:00,painting_robot_002,46.8,0.4,113.3,37.7,1.0,1.3,1248.3,43.2,0.26,1.4,10.4,168.0,134.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:28:15.324277+00:00,painting_robot_002,44.9,1.2,136.1,56.0,4.9,1.4,2124.4,86.2,0.56,3.2,119.6,159.0,67.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:28:15.703333+00:00,painting_robot_002,38.3,1.7,38.8,36.0,0.4,1.8,1033.1,78.7,0.9,1.2,34.9,119.3,9.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:28:55.743751+00:00,painting_robot_002,15.7,0.8,63.7,5.4,1.9,1.6,772.8,83.5,0.44,1.0,15.0,190.6,182.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:28:56.391183+00:00,painting_robot_002,9.3,1.8,54.6,59.9,1.2,1.6,250.4,17.4,0.84,0.2,66.7,37.7,180.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:29:37.655757+00:00,painting_robot_002,41.9,0.6,107.0,23.0,4.4,0.4,1355.1,74.9,0.53,1.3,145.5,88.4,21.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:29:39.577191+00:00,painting_robot_002,37.6,4.1,112.5,67.1,1.5,0.8,2953.2,62.7,0.48,1.0,95.6,4.1,105.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:29:39.748527+00:00,painting_robot_002,22.3,4.0,85.8,92.0,1.9,1.7,2202.0,83.0,0.0,1.9,86.1,61.4,3.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:30:21.728934+00:00,painting_robot_002,26.2,4.4,38.9,52.9,1.2,1.6,958.8,97.4,0.88,3.9,176.3,69.2,93.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:30:22.635925+00:00,painting_robot_002,7.8,0.3,103.8,34.1,3.3,1.2,130.7,26.8,0.49,3.4,197.8,173.5,14.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:31:01.905724+00:00,painting_robot_002,48.5,2.2,66.3,15.6,2.1,1.8,1840.4,15.4,0.28,3.3,116.2,74.1,166.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:31:04.716216+00:00,painting_robot_002,9.1,1.6,55.4,94.5,1.1,0.9,1311.4,34.6,0.02,1.8,138.0,191.7,24.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:31:43.500197+00:00,painting_robot_002,5.2,4.3,49.9,16.2,2.2,0.1,1240.4,74.1,0.1,1.9,132.3,180.8,69.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:31:45.483458+00:00,painting_robot_002,15.8,3.1,83.5,44.3,1.9,1.9,85.7,38.0,0.2,1.4,91.9,1.1,153.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:32:26.342819+00:00,painting_robot_002,26.0,3.2,8.5,66.7,1.8,1.6,1157.7,81.0,0.8,3.4,78.2,14.6,54.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:32:27.367073+00:00,painting_robot_002,5.5,3.9,69.6,85.5,3.0,1.7,658.3,90.8,0.63,2.7,64.8,195.1,86.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:33:06.136951+00:00,painting_robot_002,44.1,2.2,139.2,94.2,1.3,1.5,1534.5,24.7,0.86,4.6,138.7,192.0,104.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:33:09.755085+00:00,painting_robot_002,2.0,0.2,138.8,40.7,4.1,1.7,2538.3,75.8,0.37,3.3,180.2,134.4,175.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:33:49.908321+00:00,painting_robot_002,29.3,4.3,96.3,29.6,0.9,0.4,1466.8,98.4,0.78,4.7,52.4,13.0,61.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:33:50.684008+00:00,painting_robot_002,24.8,0.3,44.5,50.3,0.4,1.2,1272.0,43.7,0.35,1.1,147.0,188.3,55.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:34:32.673049+00:00,painting_robot_002,0.6,2.9,74.1,1.1,4.0,1.9,2700.8,8.5,0.58,0.9,187.6,96.6,65.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:34:34.367617+00:00,painting_robot_002,17.0,3.3,85.6,62.7,2.0,0.8,109.6,43.8,0.31,2.1,16.9,17.1,158.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:35:14.256927+00:00,painting_robot_002,11.0,4.4,113.4,1.5,2.0,0.3,2655.3,44.3,0.42,3.0,8.3,20.9,17.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:35:16.669697+00:00,painting_robot_002,49.9,2.3,80.4,56.8,4.8,0.0,2177.1,12.4,0.6,3.1,185.3,142.1,51.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:35:57.243328+00:00,painting_robot_002,12.7,4.5,103.3,14.3,1.9,0.0,470.9,96.2,0.7,2.5,112.4,58.6,132.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:35:57.668528+00:00,painting_robot_002,36.0,4.1,31.4,67.3,3.0,1.4,2735.0,33.8,0.37,0.2,25.8,44.8,54.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:35:58.529341+00:00,painting_robot_002,28.7,1.0,1.5,99.5,2.9,0.1,2448.0,69.9,0.86,0.8,7.2,186.5,47.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:36:39.993695+00:00,painting_robot_002,42.9,1.8,85.0,20.6,4.8,1.8,1184.8,67.5,0.37,2.4,28.9,187.2,130.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:37:22.081018+00:00,painting_robot_002,36.2,1.4,112.6,4.1,3.3,0.8,2120.4,86.6,0.21,0.2,192.1,167.2,24.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:37:22.221798+00:00,painting_robot_002,37.3,3.5,78.5,35.2,3.4,1.5,2183.1,14.0,0.64,3.5,156.5,12.7,11.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:37:22.343156+00:00,painting_robot_002,25.2,0.1,90.4,59.3,1.6,1.9,2267.5,27.7,0.74,2.0,19.7,140.0,28.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:38:04.279843+00:00,painting_robot_002,5.9,3.1,20.8,87.9,3.4,1.9,2975.4,66.9,0.62,1.3,88.3,110.5,11.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:38:54.448747+00:00,painting_robot_002,11.6,3.0,111.6,69.5,0.8,0.5,1715.5,56.4,0.79,1.4,180.4,119.1,143.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:40:07.860721+00:00,painting_robot_002,14.6,0.2,133.4,58.0,1.1,0.4,1614.5,43.2,0.92,0.4,182.0,110.9,125.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:40:09.637496+00:00,painting_robot_002,20.8,0.7,55.6,20.7,3.8,1.9,1204.9,89.0,0.72,1.6,188.6,105.8,168.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:42:56.085154+00:00,painting_robot_002,19.1,0.4,53.0,54.7,1.0,1.3,1624.4,54.5,0.14,0.7,108.2,81.9,31.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:43:38.600054+00:00,painting_robot_002,13.4,4.8,129.3,16.2,2.6,0.6,339.5,7.1,0.31,0.6,89.5,153.2,83.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:43:40.125177+00:00,painting_robot_002,36.8,4.8,59.5,18.7,2.3,0.3,253.0,85.6,0.58,2.5,107.2,148.0,66.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:43:40.687964+00:00,painting_robot_002,32.3,4.8,142.1,58.8,4.9,0.6,2784.6,60.9,0.71,1.4,5.5,50.5,181.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:44:20.653873+00:00,painting_robot_002,39.6,2.6,112.5,33.3,3.2,0.3,1922.4,44.5,0.23,3.9,68.9,197.2,4.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:44:21.369017+00:00,painting_robot_002,22.0,4.7,50.9,72.5,4.6,0.5,2280.7,43.6,0.75,2.8,51.5,173.9,69.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:45:43.079553+00:00,painting_robot_002,1.9,1.4,89.9,34.2,1.5,1.9,2269.0,63.2,0.45,0.1,171.2,92.3,175.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:45:45.320912+00:00,painting_robot_002,11.8,2.5,31.0,73.3,4.8,0.6,406.6,29.6,0.66,3.2,14.3,194.9,179.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:46:24.974657+00:00,painting_robot_002,15.3,1.8,34.8,98.1,0.7,1.2,2605.1,7.9,0.52,0.5,161.2,162.9,142.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:47:10.046377+00:00,painting_robot_002,2.3,2.9,85.5,57.6,0.1,0.1,957.6,99.5,0.08,2.7,181.9,111.4,57.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:47:10.860820+00:00,painting_robot_002,48.1,4.2,109.2,23.5,3.5,0.4,731.2,86.0,0.35,4.4,194.6,83.6,94.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:48:34.773383+00:00,painting_robot_002,26.1,3.5,90.7,85.3,3.7,0.6,2983.7,28.2,0.18,2.1,36.3,94.0,192.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:49:15.029656+00:00,painting_robot_002,9.0,1.4,82.3,25.7,1.3,1.1,630.2,74.4,0.1,2.5,131.4,3.2,43.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:49:15.800850+00:00,painting_robot_002,34.3,2.8,58.6,6.1,2.3,0.1,2885.1,61.6,0.18,4.7,121.8,126.8,4.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:49:56.524614+00:00,painting_robot_002,21.2,4.3,80.9,92.4,1.1,1.1,880.3,90.8,0.15,1.1,95.5,69.9,16.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:49:57.016846+00:00,painting_robot_002,14.6,2.2,118.9,59.3,4.4,0.8,282.3,6.0,0.36,3.2,102.7,10.0,148.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:49:58.735970+00:00,painting_robot_002,47.0,3.1,28.9,70.0,1.1,2.0,809.7,27.8,0.54,1.9,174.2,170.4,183.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:50:40.103539+00:00,painting_robot_002,25.6,3.4,131.1,88.8,1.1,1.0,1351.1,2.4,0.56,3.2,30.5,11.5,35.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:50:41.058299+00:00,painting_robot_002,28.2,3.7,128.8,20.4,3.4,1.1,888.6,8.8,0.11,2.6,107.1,195.5,164.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:51:20.356213+00:00,painting_robot_002,35.7,1.9,117.4,25.5,3.4,2.0,1731.2,48.6,0.89,1.3,155.9,36.5,36.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:51:20.678043+00:00,painting_robot_002,33.3,1.6,119.6,34.8,3.5,0.2,2459.2,26.7,0.61,1.8,135.5,166.1,69.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:52:03.672413+00:00,painting_robot_002,36.9,2.4,79.8,67.6,1.7,0.0,1907.4,18.7,0.96,1.1,146.8,155.1,90.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:52:45.676574+00:00,painting_robot_002,37.5,4.8,52.1,19.6,2.7,1.1,114.5,76.5,0.26,1.1,50.2,159.1,181.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:52:46.230177+00:00,painting_robot_002,0.5,4.0,70.0,12.4,0.7,1.2,2711.0,99.7,0.38,3.1,104.7,81.1,56.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:53:25.541130+00:00,painting_robot_002,26.0,1.2,99.8,62.9,4.3,0.1,2915.4,46.6,0.03,3.9,15.2,46.5,31.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:53:27.436115+00:00,painting_robot_002,33.6,2.7,28.6,82.0,4.5,0.5,2502.4,91.2,0.18,2.8,6.8,194.3,53.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:54:09.733791+00:00,painting_robot_002,1.4,3.5,5.7,69.9,4.2,0.7,2423.5,43.9,0.2,2.5,47.5,68.5,161.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:54:10.318168+00:00,painting_robot_002,8.4,4.0,69.7,92.0,1.4,2.0,565.7,45.0,0.97,4.5,11.7,101.7,59.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:54:52.162275+00:00,painting_robot_002,39.0,0.0,137.8,23.7,3.1,1.5,969.8,89.6,0.85,0.9,73.1,121.9,86.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:54:54.066308+00:00,painting_robot_002,14.4,0.7,26.4,91.6,2.9,1.3,246.7,64.5,0.53,3.4,87.2,183.3,167.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:55:33.005496+00:00,painting_robot_002,11.9,0.4,53.0,12.4,2.5,0.9,424.2,77.2,0.54,3.5,97.6,95.0,174.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:55:34.082566+00:00,painting_robot_002,18.8,2.6,44.7,72.1,3.9,1.0,2614.8,4.5,0.5,1.9,84.2,156.8,142.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:56:15.843816+00:00,painting_robot_002,45.0,0.9,35.4,65.3,0.4,0.6,2456.9,84.7,0.61,2.3,170.6,159.2,142.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:56:17.004308+00:00,painting_robot_002,38.7,0.2,109.9,64.9,2.4,1.8,880.5,14.4,0.31,4.3,10.9,136.7,29.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:56:17.427633+00:00,painting_robot_002,28.9,0.9,106.9,6.5,3.8,1.5,836.1,35.1,0.31,3.9,160.7,61.3,146.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:56:58.771276+00:00,painting_robot_002,40.9,2.2,99.4,98.4,4.4,0.7,2678.3,61.8,0.41,4.9,61.0,115.9,98.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:57:40.019863+00:00,painting_robot_002,36.9,3.2,74.7,51.8,0.6,0.1,51.5,33.4,0.2,1.5,121.6,88.8,12.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:57:42.559322+00:00,painting_robot_002,28.3,1.5,37.0,79.5,3.3,1.3,820.9,66.3,0.47,3.8,185.6,67.2,57.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:58:21.098480+00:00,painting_robot_002,35.7,0.8,20.9,76.7,4.9,0.2,2121.6,45.4,0.55,2.5,109.1,96.4,104.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:58:21.926066+00:00,painting_robot_002,40.0,2.1,3.7,45.4,4.5,0.2,1982.7,74.5,0.04,3.9,159.9,80.0,88.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:58:22.367481+00:00,painting_robot_002,12.1,1.7,105.9,21.5,3.2,1.6,2935.4,68.2,0.34,0.8,183.4,122.5,168.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:59:05.783048+00:00,painting_robot_002,17.8,3.1,139.2,18.5,3.9,1.6,579.1,4.3,0.09,5.0,34.5,102.0,117.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:59:06.208752+00:00,painting_robot_002,17.8,2.9,46.3,32.8,2.0,1.9,2697.3,46.0,0.3,0.0,88.2,108.1,166.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:59:45.207382+00:00,painting_robot_002,40.6,0.9,40.8,31.4,2.2,1.8,494.0,69.1,0.16,4.4,66.2,142.4,103.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 19:59:48.315677+00:00,painting_robot_002,31.8,3.8,131.0,14.9,2.2,1.2,845.0,98.3,0.86,4.8,23.7,194.3,10.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:00:27.373121+00:00,painting_robot_002,28.7,4.9,132.2,25.6,4.0,0.5,2868.7,51.8,0.08,2.0,3.3,129.3,191.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:00:29.061981+00:00,painting_robot_002,17.9,0.7,107.4,83.5,1.4,1.9,2637.9,20.1,0.6,2.4,101.1,81.4,189.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:01:11.407314+00:00,painting_robot_002,33.3,1.5,37.5,73.9,4.6,1.1,728.0,86.9,0.97,2.3,158.3,156.0,74.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:01:12.216847+00:00,painting_robot_002,37.0,3.7,143.9,51.5,2.7,0.0,1942.6,25.3,0.83,0.6,24.7,198.9,100.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:01:53.479034+00:00,painting_robot_002,27.3,0.8,92.4,58.4,1.0,1.0,248.7,95.8,0.9,0.9,153.7,160.4,8.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:01:53.946408+00:00,painting_robot_002,49.0,3.9,74.7,86.9,1.0,0.6,831.6,20.3,0.34,1.7,151.2,159.2,177.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:02:33.631605+00:00,painting_robot_002,47.1,4.6,8.9,16.1,4.7,1.9,1455.7,15.0,0.68,1.3,65.1,134.9,189.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:02:35.020418+00:00,painting_robot_002,3.8,4.0,74.3,16.7,1.7,1.8,607.5,39.0,0.85,0.5,186.9,18.6,70.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:02:35.838842+00:00,painting_robot_002,11.5,2.3,96.7,51.9,3.3,1.9,725.1,0.6,0.49,3.4,57.7,31.2,112.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:03:18.214099+00:00,painting_robot_002,40.5,4.9,136.8,15.1,1.6,0.5,2201.8,7.2,0.27,0.4,22.9,173.2,6.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:14:27.802025+00:00,painting_robot_002,46.3,4.7,145.2,78.2,0.3,0.9,97.9,25.0,0.41,2.1,47.4,24.4,15.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:14:28.774132+00:00,painting_robot_002,25.1,2.6,127.4,19.1,4.8,0.6,171.3,80.4,0.42,4.2,49.3,24.2,169.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:15:08.570681+00:00,painting_robot_002,12.8,1.7,133.2,81.7,1.3,1.1,1426.2,89.0,0.38,2.5,120.2,149.0,30.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:15:11.118312+00:00,painting_robot_002,21.3,0.7,2.4,50.4,3.5,1.0,2640.5,21.2,0.37,1.0,155.1,38.7,94.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:15:54.696442+00:00,painting_robot_002,44.6,4.9,76.5,52.0,2.1,1.7,98.3,32.5,0.51,0.8,8.3,76.2,91.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:16:35.954679+00:00,painting_robot_002,9.7,4.6,32.7,15.1,0.9,1.5,905.2,83.0,0.44,1.1,11.6,94.4,29.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:17:16.228099+00:00,painting_robot_002,40.0,2.5,1.2,11.9,0.6,0.0,2646.4,10.8,0.68,2.8,138.7,88.8,29.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:17:18.837776+00:00,painting_robot_002,49.9,3.6,138.5,72.8,0.5,0.1,1368.9,82.9,0.78,4.4,26.9,157.3,88.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:17:58.112036+00:00,painting_robot_002,12.9,0.4,83.1,46.7,0.2,1.7,207.8,38.5,0.98,3.1,5.7,100.2,157.5
