Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,power_consumption,spindle_speed,tool_wear_level,cut_depth,feed_rate,coolant_flow_rate,material_hardness,chip_load
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:21:41.020116+00:00,cnc_milling_004,9.8,0.75,19.2,13952.4,64.3,5.0,235.2,0.28,82.0,0.09
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:21:46.267449+00:00,cnc_milling_004,64.0,0.99,7.2,13428.2,86.5,2.7,485.8,1.1,93.2,0.05
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:22:06.674308+00:00,cnc_milling_004,11.7,0.73,19.4,10258.0,44.4,2.9,472.5,1.73,268.1,0.9
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:22:41.215731+00:00,cnc_milling_004,14.6,0.03,14.8,7574.4,36.0,3.5,345.3,0.61,146.6,0.05
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:22:46.297985+00:00,cnc_milling_004,3.7,0.54,6.8,10947.7,84.9,3.2,227.2,1.18,181.3,0.56
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:23:22.111529+00:00,cnc_milling_004,86.4,0.86,13.2,1705.6,17.7,8.8,342.5,1.37,70.3,0.27
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:23:41.922832+00:00,cnc_milling_004,88.1,0.83,18.5,464.9,43.5,5.1,343.8,1.34,219.5,0.92
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:23:56.864539+00:00,cnc_milling_004,80.1,0.99,8.7,13963.0,29.6,8.7,282.9,1.77,211.1,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:24:11.351394+00:00,cnc_milling_004,76.8,0.84,14.8,14325.9,66.0,6.2,200.6,0.17,54.3,0.23
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:24:42.069315+00:00,cnc_milling_004,49.6,0.43,4.5,3678.0,90.8,2.2,215.4,0.7,220.3,0.63
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:24:56.579012+00:00,cnc_milling_004,95.1,0.84,16.7,13625.6,39.3,3.8,319.5,0.06,137.6,0.63
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:25:06.683752+00:00,cnc_milling_004,40.1,0.46,10.2,14299.2,59.0,7.2,464.3,1.99,119.8,0.97
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:25:28.314689+00:00,cnc_milling_004,37.5,0.63,3.3,9239.4,4.8,5.5,374.6,1.4,80.3,0.44
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:25:51.982428+00:00,cnc_milling_004,9.3,0.42,2.8,3033.1,26.8,5.2,83.7,1.32,46.3,0.66
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:26:22.039099+00:00,cnc_milling_004,67.0,0.62,17.1,3029.7,36.9,1.7,460.3,0.98,6.4,0.38
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:26:41.538371+00:00,cnc_milling_004,67.6,0.38,4.5,8470.3,58.3,2.8,13.5,1.44,151.2,0.03
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:27:01.534554+00:00,cnc_milling_004,98.7,0.55,13.9,3045.1,37.4,4.9,386.2,0.99,59.3,0.81
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:27:16.619500+00:00,cnc_milling_004,58.0,0.02,5.6,4365.9,58.2,1.1,313.1,0.59,262.8,0.13
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:27:33.260371+00:00,cnc_milling_004,29.3,0.07,15.0,13544.0,28.5,5.2,4.4,0.9,288.3,0.63
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:27:56.595112+00:00,cnc_milling_004,30.2,0.52,18.2,9667.3,40.3,7.0,224.8,1.07,141.7,0.58
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:28:20.874642+00:00,cnc_milling_004,58.7,0.23,19.4,12739.2,93.8,9.3,436.4,1.98,1.5,0.24
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:28:36.734860+00:00,cnc_milling_004,84.5,0.17,10.2,11785.7,0.4,7.3,249.4,0.29,112.4,0.29
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:28:51.771406+00:00,cnc_milling_004,41.1,0.52,5.1,5375.4,21.0,7.7,193.2,0.95,188.0,0.11
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:29:21.794215+00:00,cnc_milling_004,75.1,0.74,6.9,9051.0,60.9,8.9,219.2,1.59,206.8,0.44
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:29:26.976732+00:00,cnc_milling_004,80.0,0.66,2.1,13336.0,97.3,5.8,391.2,1.86,11.1,0.5
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:30:01.957551+00:00,cnc_milling_004,30.4,0.92,12.4,1059.2,33.8,8.5,158.0,1.27,11.2,0.53
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:30:11.511759+00:00,cnc_milling_004,3.8,0.08,2.0,5460.3,67.0,3.2,189.0,0.08,148.8,0.35
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:30:42.081769+00:00,cnc_milling_004,2.2,0.68,17.9,14748.5,15.0,6.3,459.0,1.02,104.0,0.21
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:30:57.081651+00:00,cnc_milling_004,83.4,0.97,15.4,1105.0,12.8,0.1,137.0,0.99,28.7,0.49
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:31:08.293756+00:00,cnc_milling_004,84.7,0.38,5.0,10288.2,32.4,0.5,277.9,1.54,266.4,0.65
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:31:38.718730+00:00,cnc_milling_004,65.1,0.31,8.8,7389.8,1.8,0.8,9.0,1.38,184.3,0.83
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:31:51.350176+00:00,cnc_milling_004,91.9,0.18,5.9,11887.4,72.2,5.5,150.2,1.42,274.2,1.0
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:32:17.341916+00:00,cnc_milling_004,87.0,0.89,16.0,7056.0,70.7,9.2,55.2,1.44,202.3,0.77
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:32:36.846083+00:00,cnc_milling_004,97.0,0.56,14.1,13844.7,2.1,9.5,417.4,1.02,260.3,0.65
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:33:01.874996+00:00,cnc_milling_004,31.8,0.62,3.2,1330.0,7.6,4.1,254.6,0.83,54.9,0.2
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:33:40.930875+00:00,cnc_milling_004,86.8,0.33,1.8,659.8,73.2,0.1,209.0,1.51,152.9,0.31
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:34:01.234726+00:00,cnc_milling_004,80.3,0.96,13.5,3506.3,87.8,6.1,446.1,1.05,26.4,0.73
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:34:11.055870+00:00,cnc_milling_004,14.8,0.04,16.2,13313.6,9.1,4.8,155.3,0.84,250.3,0.79
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:34:41.530234+00:00,cnc_milling_004,7.3,0.47,6.5,12654.2,18.2,0.7,395.0,0.65,254.9,0.58
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:34:46.704926+00:00,cnc_milling_004,36.5,0.07,3.2,3786.7,87.2,5.9,84.4,0.22,169.8,0.43
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:35:07.105040+00:00,cnc_milling_004,22.4,0.87,0.2,5936.1,34.0,8.9,163.9,0.86,151.4,0.54
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:36:02.308416+00:00,cnc_milling_004,5.8,0.43,6.9,849.7,59.8,5.7,13.6,0.62,47.3,0.53
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:36:06.645137+00:00,cnc_milling_004,79.7,0.19,2.4,14137.9,45.6,3.2,385.3,0.31,15.0,0.06
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:36:31.812657+00:00,cnc_milling_004,20.0,0.33,7.9,1370.8,94.5,0.7,381.1,1.53,262.6,0.35
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:36:46.860081+00:00,cnc_milling_004,36.3,0.96,6.2,408.4,15.3,0.1,213.3,1.36,236.5,0.27
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:37:17.442931+00:00,cnc_milling_004,35.9,0.47,1.9,1866.0,37.6,7.6,28.0,0.95,14.3,0.47
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:37:26.927752+00:00,cnc_milling_004,30.9,0.74,4.1,10805.6,43.4,1.5,101.9,0.47,91.7,0.83
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:38:04.899258+00:00,cnc_milling_004,48.7,0.63,8.5,3814.3,89.3,7.4,132.7,1.48,290.1,0.59
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:38:23.793980+00:00,cnc_milling_004,45.4,0.98,6.5,11081.0,51.7,5.7,214.7,0.04,0.1,0.06
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:38:31.685026+00:00,cnc_milling_004,0.6,0.17,3.8,8779.5,40.5,6.4,440.6,1.31,16.8,0.34
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:38:54.842204+00:00,cnc_milling_004,36.6,0.67,7.7,1950.0,85.3,3.9,219.7,1.87,292.9,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:40:06.501040+00:00,cnc_milling_004,14.7,0.15,17.8,14117.7,30.5,5.0,358.7,1.48,236.5,0.79
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:40:41.497081+00:00,cnc_milling_004,62.8,0.23,9.3,8169.0,43.9,1.8,221.5,1.8,168.6,0.54
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:42:22.027251+00:00,cnc_milling_004,68.1,0.75,4.3,11173.8,69.7,9.4,288.3,0.48,74.2,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:42:41.417486+00:00,cnc_milling_004,10.4,0.6,7.7,5564.3,56.7,7.5,436.0,0.32,268.1,0.98
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:42:50.969282+00:00,cnc_milling_004,47.8,0.75,9.8,209.7,17.6,7.4,267.7,1.18,107.1,0.91
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:43:21.812881+00:00,cnc_milling_004,33.1,0.49,8.6,4049.3,89.5,8.5,268.5,1.38,150.0,0.07
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:43:36.763912+00:00,cnc_milling_004,79.3,0.94,3.1,14386.5,64.7,8.7,405.6,1.23,182.4,0.41
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:44:01.733174+00:00,cnc_milling_004,92.7,0.06,13.1,2613.7,5.5,1.9,234.3,1.95,141.3,0.97
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:44:22.867926+00:00,cnc_milling_004,88.3,0.3,14.7,844.6,31.0,7.1,179.7,1.32,122.6,0.61
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:44:26.627331+00:00,cnc_milling_004,1.8,0.82,8.6,12682.8,92.5,7.1,286.6,1.8,159.3,0.46
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:45:41.880405+00:00,cnc_milling_004,19.8,0.57,12.1,8440.1,99.6,8.0,451.6,1.72,95.2,0.8
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:45:56.701433+00:00,cnc_milling_004,23.2,0.07,6.1,10791.6,60.1,7.8,287.6,1.59,151.0,0.73
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:46:07.422890+00:00,cnc_milling_004,93.1,0.39,16.4,5211.1,74.4,1.7,382.3,0.88,104.6,0.9
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:46:41.632591+00:00,cnc_milling_004,95.9,0.97,16.4,1533.9,89.2,5.5,169.1,0.31,255.7,0.71
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:47:01.155260+00:00,cnc_milling_004,41.2,0.74,0.8,14027.7,8.1,6.1,311.7,1.74,276.0,0.35
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:47:07.137449+00:00,cnc_milling_004,2.9,0.07,3.4,13797.9,70.6,5.5,440.8,0.3,115.8,0.02
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:47:31.225762+00:00,cnc_milling_004,54.6,0.35,5.2,12236.7,39.4,6.2,70.0,1.98,232.0,0.82
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:47:57.056639+00:00,cnc_milling_004,45.7,0.43,18.3,4529.9,51.6,4.8,164.0,0.05,243.4,0.82
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:48:21.403885+00:00,cnc_milling_004,25.4,0.76,4.3,6923.9,88.7,7.3,81.2,1.65,220.1,0.04
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:48:36.598824+00:00,cnc_milling_004,23.1,0.1,7.6,8898.4,23.4,2.8,254.6,1.39,29.6,0.56
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:49:01.092987+00:00,cnc_milling_004,24.6,0.3,4.2,6593.0,25.8,6.8,379.5,1.47,253.9,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:49:08.629107+00:00,cnc_milling_004,39.5,0.76,1.1,4080.4,68.5,4.4,332.4,0.7,243.2,0.61
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:49:26.731465+00:00,cnc_milling_004,29.7,0.52,16.1,9147.6,61.9,1.0,173.0,1.08,187.7,0.27
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:49:51.913872+00:00,cnc_milling_004,88.1,0.55,0.1,13886.4,70.7,3.2,155.2,1.92,0.8,0.69
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:50:16.930047+00:00,cnc_milling_004,15.0,0.9,14.8,10053.3,14.8,8.4,287.2,0.01,94.5,0.75
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:50:32.195605+00:00,cnc_milling_004,58.8,0.31,14.8,7336.3,94.7,5.9,61.1,0.11,164.6,0.21
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:50:46.598436+00:00,cnc_milling_004,12.9,0.69,17.1,14540.9,39.0,8.0,307.2,1.7,180.0,1.0
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:51:23.949130+00:00,cnc_milling_004,10.4,0.67,9.2,6270.4,14.3,3.8,499.8,1.85,135.2,0.09
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:52:01.585275+00:00,cnc_milling_004,95.2,0.68,19.9,6090.1,91.0,7.4,382.4,1.0,270.9,0.38
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:52:21.341290+00:00,cnc_milling_004,58.8,0.45,18.1,12622.6,95.3,2.3,154.8,0.54,265.9,0.8
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:52:43.091785+00:00,cnc_milling_004,59.7,0.9,19.8,12194.2,88.4,7.4,446.2,0.32,195.9,0.15
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:52:56.878197+00:00,cnc_milling_004,24.0,0.4,10.0,6163.9,7.0,3.5,74.3,1.02,285.3,0.88
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:53:22.225828+00:00,cnc_milling_004,14.3,0.78,6.6,3305.8,26.0,2.4,472.7,1.0,146.0,0.3
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:54:01.746991+00:00,cnc_milling_004,48.9,0.18,9.8,2925.5,56.5,2.6,37.8,0.11,242.2,0.29
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:54:12.543125+00:00,cnc_milling_004,93.4,0.44,11.7,4057.9,87.3,4.9,254.4,1.98,91.6,0.76
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:54:31.078550+00:00,cnc_milling_004,57.2,0.35,18.6,2481.9,44.8,3.6,208.1,0.7,258.3,0.82
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:55:01.947609+00:00,cnc_milling_004,39.9,0.77,10.3,1512.3,78.1,1.9,472.5,1.49,182.2,0.32
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:55:16.421181+00:00,cnc_milling_004,48.6,0.6,13.9,13005.0,24.2,9.6,50.0,0.18,51.4,0.56
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:55:31.788547+00:00,cnc_milling_004,60.7,0.8,9.6,14436.3,91.9,2.4,260.2,0.76,268.4,0.77
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:55:46.800258+00:00,cnc_milling_004,74.9,0.83,18.5,11784.9,22.5,9.5,189.0,1.23,261.6,0.62
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:56:22.938780+00:00,cnc_milling_004,13.5,0.34,8.4,13686.9,77.2,2.8,41.7,1.91,263.7,0.42
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:56:41.434275+00:00,cnc_milling_004,88.9,0.22,9.8,13292.6,61.2,4.8,131.4,1.67,97.4,0.75
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:57:00.314504+00:00,cnc_milling_004,29.3,0.49,15.6,570.5,39.6,8.8,267.0,1.03,135.9,0.4
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:57:21.052432+00:00,cnc_milling_004,34.9,0.67,2.8,7281.2,39.3,7.5,118.1,0.97,155.3,0.65
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:57:26.089235+00:00,cnc_milling_004,39.4,0.5,19.8,496.2,23.0,3.7,292.6,0.39,269.2,0.59
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:57:51.588057+00:00,cnc_milling_004,62.5,0.11,9.6,9010.3,75.7,0.3,259.7,0.47,14.4,0.44
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:58:16.836346+00:00,cnc_milling_004,14.9,0.79,6.0,9628.2,82.0,1.6,388.1,1.08,116.1,0.2
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:58:31.961271+00:00,cnc_milling_004,43.7,0.76,16.7,8627.8,16.2,6.1,173.8,1.2,154.0,0.7
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:59:03.000171+00:00,cnc_milling_004,75.7,0.62,19.3,11992.8,29.9,2.3,140.2,1.21,139.4,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:59:17.325743+00:00,cnc_milling_004,4.5,0.13,4.6,11729.7,8.4,0.2,12.8,1.99,140.2,0.91
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:59:31.612717+00:00,cnc_milling_004,65.4,0.01,1.3,8680.5,10.6,1.0,310.8,0.58,243.2,0.43
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 19:59:49.408641+00:00,cnc_milling_004,5.0,0.51,4.0,10934.3,5.4,1.8,196.9,0.97,25.3,0.34
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:00:16.687886+00:00,cnc_milling_004,81.6,0.74,17.7,2034.0,96.8,9.5,441.9,0.61,95.1,0.59
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:00:42.162526+00:00,cnc_milling_004,58.7,0.5,4.4,10249.1,13.7,3.8,45.4,1.25,249.4,0.12
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:01:01.928658+00:00,cnc_milling_004,9.8,0.86,4.9,9538.0,22.1,2.1,488.2,1.6,240.6,0.96
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:01:16.166570+00:00,cnc_milling_004,24.8,0.74,7.0,5051.7,80.1,5.4,289.4,1.19,265.1,0.85
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:01:41.723979+00:00,cnc_milling_004,84.4,0.01,19.0,12266.8,87.8,6.3,92.0,0.71,169.7,0.33
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:01:46.083034+00:00,cnc_milling_004,80.6,0.09,14.3,84.7,5.6,1.7,227.9,0.85,256.2,0.17
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:02:11.588506+00:00,cnc_milling_004,36.9,0.52,16.2,8415.9,29.5,6.8,197.7,0.79,180.7,0.37
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:02:36.748743+00:00,cnc_milling_004,65.4,0.15,6.3,9933.2,14.8,5.8,115.1,0.33,245.8,0.24
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:02:46.988311+00:00,cnc_milling_004,32.9,0.43,4.1,779.6,16.1,3.6,149.8,0.09,107.2,0.4
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:03:06.332769+00:00,cnc_milling_004,69.9,0.1,13.3,752.6,15.1,2.7,374.2,0.93,136.8,0.41
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:03:40.567266+00:00,cnc_milling_004,84.2,0.2,4.0,8244.7,34.3,7.6,223.9,1.84,120.8,0.01
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:13:57.502090+00:00,cnc_milling_004,62.7,0.22,0.2,9343.9,69.8,6.2,379.0,1.98,246.8,0.36
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:14:06.444540+00:00,cnc_milling_004,14.4,0.82,19.6,3146.3,73.8,9.4,224.9,0.86,92.6,0.35
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:14:37.109692+00:00,cnc_milling_004,25.6,0.21,1.0,5571.3,89.0,5.9,310.1,0.1,145.2,0.44
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:15:01.558946+00:00,cnc_milling_004,42.3,0.99,10.8,1137.1,28.7,0.2,238.5,1.45,227.0,0.3
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:15:06.051183+00:00,cnc_milling_004,45.3,0.73,1.5,13514.4,93.5,4.1,331.0,1.93,289.1,0.19
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:15:26.722955+00:00,cnc_milling_004,90.0,0.86,8.8,5413.5,72.2,2.2,227.9,1.17,290.2,0.72
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:15:55.122243+00:00,cnc_milling_004,14.8,0.66,15.0,13618.5,39.0,0.7,126.1,0.22,245.1,0.67
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:16:06.062175+00:00,cnc_milling_004,62.5,0.58,4.0,2621.5,53.9,4.1,356.1,1.34,242.1,0.64
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:16:41.916067+00:00,cnc_milling_004,45.5,0.05,15.5,3793.6,68.0,3.6,125.5,1.09,165.7,0.8
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:16:51.220776+00:00,cnc_milling_004,77.9,0.07,12.6,14561.0,69.9,6.6,143.3,0.33,278.9,0.74
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:17:23.359004+00:00,cnc_milling_004,71.4,0.98,18.4,2268.5,12.4,1.0,450.1,0.98,4.5,0.51
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:17:37.860922+00:00,cnc_milling_004,75.2,0.63,4.4,11051.2,50.2,4.6,473.2,0.85,248.3,1.0
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:17:51.770988+00:00,cnc_milling_004,95.5,0.86,8.3,71.6,25.1,8.1,457.0,1.39,80.5,0.87
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:18:08.345263+00:00,cnc_milling_004,29.9,0.27,17.7,3941.4,0.3,1.0,232.7,0.31,88.5,0.71
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:18:43.871748+00:00,cnc_milling_004,66.3,0.68,8.3,11048.7,72.1,8.6,158.4,1.36,14.4,0.76
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:18:56.130200+00:00,cnc_milling_004,99.1,0.49,19.2,952.2,13.7,1.7,284.6,1.56,184.8,0.85
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:19:26.268414+00:00,cnc_milling_004,7.1,0.71,3.7,9617.3,68.0,0.2,445.5,0.11,278.8,0.5
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:19:31.661228+00:00,cnc_milling_004,10.8,0.93,17.7,12996.6,13.3,2.1,31.7,0.4,285.4,0.49
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:19:52.776093+00:00,cnc_milling_004,6.4,0.55,19.4,13990.3,33.0,9.9,57.8,0.19,193.1,0.51
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:20:25.694768+00:00,cnc_milling_004,59.8,0.93,19.7,14267.5,29.5,4.2,396.7,1.11,296.8,0.08
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:20:41.799584+00:00,cnc_milling_004,71.1,0.69,15.2,432.0,56.7,0.4,264.6,0.51,102.1,0.77
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:20:47.737078+00:00,cnc_milling_004,12.3,0.63,17.0,5371.3,61.0,3.7,109.9,1.42,94.7,0.62
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:21:21.953433+00:00,cnc_milling_004,96.8,0.52,16.8,14176.6,52.7,3.5,399.1,0.67,288.5,0.22
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:21:41.779297+00:00,cnc_milling_004,83.1,0.79,6.0,11447.5,98.5,1.1,297.0,1.49,291.1,0.38
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:22:01.571159+00:00,cnc_milling_004,18.6,0.47,4.3,1062.0,66.3,6.7,226.8,1.86,168.1,0.01
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:22:21.028693+00:00,cnc_milling_004,42.0,0.72,19.3,8798.3,32.4,9.2,72.5,1.47,239.2,0.29
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:22:42.173714+00:00,cnc_milling_004,98.9,0.3,4.8,14616.6,16.9,1.9,244.1,0.87,76.3,0.48
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:23:02.313768+00:00,cnc_milling_004,14.8,0.89,10.5,8024.0,92.3,2.5,338.6,0.68,251.9,0.09
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:23:41.684497+00:00,cnc_milling_004,62.3,0.29,19.6,8023.0,56.4,8.0,218.6,0.87,246.4,0.15
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:23:50.769241+00:00,cnc_milling_004,68.2,0.84,11.6,7656.0,21.0,9.1,267.5,0.16,186.2,0.05
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:24:20.921254+00:00,cnc_milling_004,81.3,0.13,10.6,13224.8,15.2,3.0,214.9,0.87,138.1,0.13
